"Date","Home","HG","HxGtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","HxGpPlayer xGoals","Away","AG","AxGtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","AxGpPlayer xGoals","GDGoal Difference (Own goals excluded.)","xGDtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","xGDpPlayer xGoals","FinalFinal Score (Own goals included.)","HxPtsExpected points earned, given the same sample of shots over 1,000 simulations.","AxPtsExpected points earned, given the same sample of shots over 1,000 simulations."
"2014-05-28","CHV","0","0.7721","0.7721","POR","2","1.2323","1.2323","-2","-0.4602","-0.4602","-2","0.905","1.772"
"2014-05-27","SKC","1","0.9098","0.935","NYRB","1","0.7131","0.7131","0","0.1967","0.2219","0","1.485","1.149"
"2014-05-25","SJE","3","1.9365","1.9728","HOU","0","0.8649","0.8959","3","1.0716","1.0768","3","2.215","0.577"
"2014-05-25","LAG","4","2.6276","2.6462","PHI","1","1.2457","1.2475","3","1.382","1.3987","3","2.365","0.466"
"2014-05-24","COL","4","2.4435","2.4452","MTL","1","0.5863","0.5863","3","1.8572","1.8589","3","2.701","0.193"
"2014-05-24","NER","2","1.6061","1.6804","DCU","1","0.9027","0.9027","1","0.7034","0.7777","1","1.881","0.846"
"2014-05-24","CLB","2","1.2428","1.2428","CHI","0","0.623","0.623","2","0.6198","0.6198","2","1.949","0.797"
"2014-05-24","VAN","2","1.9777","1.9794","SEA","2","1.184","1.184","0","0.7937","0.7954","0","1.904","0.845"
"2014-05-24","NYRB","1","2.4281","2.5303","POR","2","0.8476","0.8476","-1","1.5805","1.6828","-1","2.472","0.393"
"2014-05-24","RSL","0","0.6232","0.6232","FCD","0","0.739","0.739","0","-0.1159","-0.1159","0","1.131","1.506"
"2014-05-23","SKC","2","1.6427","1.6435","TOR","2","1.1575","1.1575","0","0.4853","0.486","0","1.837","0.862"
"2014-05-21","DCU","2","0.9437","0.9447","HOU","0","0.2034","0.2034","2","0.7404","0.7414","2","2.105","0.566"
"2014-05-21","LAG","2","1.3878","1.3878","FCD","1","1.6507","1.6507","1","-0.2629","-0.2629","1","1.166","1.562"
"2014-05-18","CHI","2","2.5528","2.5528","SKC","1","1.0367","1.0367","1","1.5162","1.5162","1","2.409","0.432"
"2014-05-17","POR","3","2.1263","2.1263","CLB","3","1.8774","1.8774","0","0.2489","0.2489","0","1.513","1.213"
"2014-05-17","SEA","1","2.2103","2.2103","SJE","0","0.1882","0.1882","1","2.0221","2.0221","1","2.74","0.154"
"2014-05-17","RSL","2","1.4065","1.4065","COL","1","1.2122","1.2163","1","0.1943","0.1903","1","1.565","1.163"
"2014-05-17","HOU","1","0.9542","0.9542","LAG","0","1.233","1.233","1","-0.2788","-0.2788","1","1.17","1.548"
"2014-05-17","PHI","3","2.5309","2.5313","NER","5","2.398","2.416","-2","0.1329","0.1153","-2","1.516","1.27"
"2014-05-17","DCU","1","1.5557","1.5557","MTL","1","2.2586","2.3072","0","-0.703","-0.7515","0","0.958","1.834"
"2014-05-17","TOR","2","1.5146","1.516","NYRB","0","0.6713","0.6713","2","0.8433","0.8446","2","2.093","0.641"
"2014-05-17","FCD","1","1.3466","1.3466","CHV","1","0.4609","0.4611","0","0.8857","0.8855","0","2.087","0.638"
"2014-05-14","SKC","1","0.8992","0.8992","PHI","2","1.7945","1.891","-1","-0.8953","-0.9918","-1","0.662","2.114"
"2014-05-11","HOU","2","2.1184","2.1184","RSL","5","3.151","3.151","-3","-1.0326","-1.0326","-3","0.75","2.073"
"2014-05-11","NER","4","1.7429","2.2884","SEA","0","1.644","1.6599","4","0.0988","0.6285","5","1.438","1.309"
"2014-05-11","COL","1","1.0876","1.0876","CHV","3","0.5684","0.5684","-2","0.5192","0.5192","-2","1.783","0.898"
"2014-05-11","POR","0","0.3935","0.3957","LAG","0","0.9945","0.9963","0","-0.6011","-0.6006","0","0.769","1.876"
"2014-05-10","CLB","0","0.5765","0.579","VAN","1","1.8973","1.8973","-1","-1.3208","-1.3183","-1","0.454","2.338"
"2014-05-10","NYRB","4","2.3871","2.3975","CHI","5","1.5892","1.5892","-1","0.7979","0.8083","-1","1.873","0.895"
"2014-05-10","MTL","0","0.3691","0.3691","SKC","3","2.2905","2.5166","-3","-1.9214","-2.1475","-3","0.207","2.691"
"2014-05-10","PHI","0","1.1191","1.5529","DCU","1","1.0536","1.0536","-1","0.0655","0.4993","-1","1.304","1.382"
"2014-05-10","SJE","1","1.2874","1.4038","FCD","1","1.9631","2.0282","0","-0.6757","-0.6244","1","1.002","1.764"
"2014-05-07","SJE","0","1.4119","1.4155","COL","0","0.5519","0.5519","0","0.86","0.8636","0","2.002","0.703"
"2014-05-07","HOU","1","1.0055","1.0055","CLB","0","0.8983","0.9025","1","0.1072","0.103","1","1.495","1.195"
"2014-05-07","SEA","2","2","2.0099","FCD","1","1.3647","1.3657","1","0.6354","0.6442","1","1.752","0.993"
"2014-05-04","SKC","2","1.8028","1.8455","CLB","0","0.5751","0.5758","2","1.2277","1.2697","2","2.301","0.492"
"2014-05-04","FCD","0","1.3884","1.389","NYRB","1","1.3636","1.3636","-1","0.0249","0.0255","-1","1.348","1.348"
"2014-05-03","POR","3","2.9189","2.9446","DCU","1","1.1003","1.1489","2","1.8186","1.7957","1","2.499","0.363"
"2014-05-03","CHV","1","1.1297","1.1297","HOU","4","2.6684","2.7006","-3","-1.5388","-1.5709","-3","0.392","2.432"
"2014-05-03","SEA","2","1.7656","1.7656","PHI","0","1.3189","1.3214","2","0.4468","0.4442","1","1.772","0.944"
"2014-05-03","COL","1","1.0192","1.0218","LAG","0","1.8098","1.835","1","-0.7905","-0.8132","1","0.729","2.04"
"2014-05-03","CHI","2","1.1293","1.137","RSL","3","2.4049","2.4049","-1","-1.2756","-1.2679","-1","0.603","2.217"
"2014-05-03","VAN","3","1.787","1.8027","SJE","2","1.0652","1.0754","1","0.7218","0.7273","1","1.969","0.745"
"2014-05-03","TOR","1","1.3283","1.3294","NER","2","1.875","1.9834","-1","-0.5467","-0.654","-1","0.907","1.852"
"2014-04-27","HOU","1","2.1298","2.1309","POR","1","0.5785","0.5785","0","1.5513","1.5524","0","2.523","0.321"
"2014-04-26","SJE","1","0.7215","0.7215","CHV","0","1.2227","1.2227","1","-0.5012","-0.5012","1","0.821","1.856"
"2014-04-26","RSL","2","0.93","0.934","VAN","2","1.0918","1.1086","0","-0.1618","-0.1746","0","1.203","1.458"
"2014-04-26","NER","2","1.9647","2.1222","SKC","0","0.9875","0.9889","2","0.9773","1.1333","2","2.167","0.634"
"2014-04-26","CLB","1","1.3479","1.3636","NYRB","1","0.809","0.809","0","0.539","0.5546","0","1.828","0.88"
"2014-04-26","MTL","1","1.3274","1.3446","PHI","0","1.2723","1.2723","1","0.055","0.0722","1","1.521","1.212"
"2014-04-26","SEA","4","3.3697","3.4653","COL","1","0.8526","0.8526","3","2.5172","2.6127","3","2.818","0.118"
"2014-04-26","DCU","4","1.709","1.7208","FCD","1","0.5067","0.5121","3","1.2023","1.2087","3","2.276","0.5"
"2014-04-23","NYRB","4","3.0002","3.0133","HOU","0","1.7723","1.7966","4","1.2279","1.2166","4","2.184","0.666"
"2014-04-19","CHV","1","1.5326","1.5646","SEA","2","1.5079","1.5357","-1","0.0247","0.029","-1","1.445","1.253"
"2014-04-19","RSL","1","0.879","0.8839","POR","0","0.9394","0.9394","1","-0.0604","-0.0555","1","1.157","1.499"
"2014-04-19","SKC","3","1.3482","1.3536","MTL","0","0.7331","0.794","3","0.6151","0.5596","4","1.855","0.859"
"2014-04-19","CLB","1","1.0763","1.0763","DCU","1","0.4322","0.4322","0","0.6441","0.6441","0","1.968","0.705"
"2014-04-19","VAN","2","1.3237","1.4257","LAG","2","1.3006","1.3006","0","0.0231","0.125","0","1.311","1.389"
"2014-04-19","COL","0","0.4974","0.4975","SJE","0","0.5629","0.5629","0","-0.0655","-0.0653","0","1.177","1.372"
"2014-04-19","PHI","0","1.1221","1.1222","HOU","0","0.6745","0.6776","0","0.4476","0.4447","0","1.737","0.942"
"2014-04-19","CHI","1","2.5948","3.3865","NER","1","1.0894","1.0894","0","1.5054","2.2971","0","2.326","0.49"
"2014-04-19","FCD","2","1.731","1.7323","TOR","1","0.8146","0.8163","1","0.9164","0.916","1","2.056","0.706"
"2014-04-16","NYRB","2","1.1861","1.1861","PHI","1","1.3869","1.7803","1","-0.2008","-0.5942","1","1.219","1.471"
"2014-04-13","SJE","1","1.5621","1.5627","CLB","1","1.2583","1.2593","0","0.3038","0.3034","0","1.49","1.253"
"2014-04-12","LAG","1","2.0901","2.0901","VAN","0","0.899","0.9026","1","1.1912","1.1875","1","2.206","0.622"
"2014-04-12","POR","1","0.3426","0.3426","CHV","1","1.835","1.8489","0","-1.4924","-1.5063","0","0.244","2.608"
"2014-04-12","DCU","1","1.1612","1.1612","NYRB","0","1.5414","1.5449","1","-0.3802","-0.3838","1","1.144","1.612"
"2014-04-12","NER","2","1.3465","1.3465","HOU","0","0.5919","0.5919","2","0.7546","0.7546","2","2.048","0.674"
"2014-04-12","MTL","1","1.0433","1.0433","CHI","1","1.7489","1.7695","0","-0.7056","-0.7262","0","0.846","1.905"
"2014-04-12","TOR","0","0.9645","0.9652","COL","1","0.9236","0.926","-1","0.0409","0.0392","-1","1.381","1.303"
"2014-04-12","PHI","2","1.0156","1.0156","RSL","2","2.0257","2.0257","0","-1.01","-1.01","0","0.577","2.191"
"2014-04-12","FCD","2","1.977","1.9993","SEA","2","1.1067","1.1067","0","0.8703","0.8926","-1","2.058","0.708"
"2014-04-06","CHV","0","0.2658","0.2658","LAG","3","2.2109","2.2109","-3","-1.945","-1.945","-3","0.164","2.732"
"2014-04-05","SKC","0","2.0106","2.0337","RSL","0","0.1083","0.1083","0","1.9024","1.9255","0","2.72","0.152"
"2014-04-05","DCU","1","0.9346","0.9346","NER","0","0.9565","0.9634","1","-0.0219","-0.0288","2","1.224","1.455"
"2014-04-05","VAN","1","1.3642","1.367","COL","2","0.7106","0.7106","-1","0.6536","0.6564","-1","1.903","0.811"
"2014-04-05","CLB","0","1.4635","1.4635","TOR","2","1.0813","1.0813","-2","0.3821","0.3821","-2","1.639","1.09"
"2014-04-05","CHI","2","2.9155","2.9712","PHI","2","1.1114","1.1158","0","1.8041","1.8554","0","2.58","0.294"
"2014-04-05","MTL","2","3.2414","3.316","NYRB","2","2.0543","2.0543","0","1.1871","1.2617","0","2.145","0.699"
"2014-04-05","POR","4","0.9722","0.9722","SEA","4","3.2647","3.2898","0","-2.2925","-2.3176","0","0.21","2.703"
"2014-04-05","HOU","1","1.8052","1.8052","FCD","3","2.0013","2.0507","-2","-0.196","-0.2455","-3","1.246","1.498"
"2014-03-30","NYRB","1","1.3858","1.3858","CHV","1","0.9036","0.9145","0","0.4822","0.4713","0","1.701","0.972"
"2014-03-29","FCD","1","1","1","POR","0","0.2067","0.2067","1","0.7933","0.7933","1","2.241","0.462"
"2014-03-29","SJE","1","1.4265","1.4268","NER","1","1.0978","1.0978","0","0.3287","0.3291","-1","1.556","1.166"
"2014-03-29","SEA","1","1.1141","1.1153","CLB","2","2.0754","2.1421","-1","-0.9613","-1.0268","-1","0.695","2.108"
"2014-03-29","RSL","3","1.7647","1.7762","TOR","0","1.1369","1.1369","3","0.6278","0.6393","3","1.9","0.835"
"2014-03-29","VAN","2","1.8281","1.8281","HOU","1","0.6504","0.6504","1","1.1777","1.1777","1","2.322","0.471"
"2014-03-29","COL","2","2.9688","2.9688","SKC","3","2.2808","2.2925","-1","0.688","0.6762","-1","1.927","0.844"
"2014-03-29","PHI","1","1.3721","1.3782","MTL","1","1.3299","1.3299","0","0.0421","0.0483","0","1.387","1.357"
"2014-03-29","DCU","2","1.4603","1.551","CHI","2","0.8096","0.8124","0","0.6507","0.7386","0","1.862","0.866"
"2014-03-23","MTL","0","1.6049","1.6059","SEA","2","0.8227","0.8227","-2","0.7822","0.7832","-2","1.999","0.757"
"2014-03-23","CHI","1","1.1919","1.1919","NYRB","1","1.1389","1.1389","0","0.053","0.053","0","1.352","1.325"
"2014-03-22","SKC","1","2.0532","2.1472","SJE","0","0.4006","0.4006","1","1.6526","1.7466","1","2.596","0.256"
"2014-03-22","COL","2","2.8157","2.8157","POR","0","0.4848","0.4848","2","2.3309","2.3309","2","2.844","0.099"
"2014-03-22","CLB","2","1.2824","1.2824","PHI","1","2.0125","2.03","1","-0.7301","-0.7477","1","0.895","1.879"
"2014-03-22","TOR","1","1.9661","2.0247","DCU","0","0.2754","0.2754","1","1.6908","1.7493","1","2.574","0.267"
"2014-03-22","RSL","1","0.6579","0.6579","LAG","1","0.7969","0.7986","0","-0.139","-0.1406","0","1.137","1.494"
"2014-03-22","NER","0","1.1703","1.1717","VAN","0","0.3237","0.3237","0","0.8465","0.8479","0","2.013","0.66"
"2014-03-22","FCD","3","1.7789","1.7789","CHV","1","1.0501","1.0501","2","0.7287","0.7287","2","1.968","0.798"
"2014-03-16","CHV","1","1.3882","1.41","VAN","1","0.6722","0.6722","0","0.716","0.7377","0","1.917","0.798"
"2014-03-16","POR","1","1.9352","2.0457","CHI","1","1.646","1.646","0","0.2892","0.3997","0","1.524","1.224"
"2014-03-15","SJE","3","3.1579","3.2515","RSL","3","1.3499","1.3655","0","1.8081","1.886","0","2.515","0.361"
"2014-03-15","HOU","1","1.0858","1.0889","MTL","0","1.3005","1.3005","1","-0.2146","-0.2115","1","1.21","1.498"
"2014-03-15","SEA","1","1.2572","1.2572","TOR","2","0.4814","0.4814","-1","0.7759","0.7759","-1","2.062","0.658"
"2014-03-15","PHI","1","1.7495","1.7591","NER","0","0.6305","0.7087","1","1.119","1.0503","1","2.275","0.511"
"2014-03-15","NYRB","1","1.8783","1.8783","COL","1","2.1735","2.2182","0","-0.2952","-0.3399","0","1.212","1.569"
"2014-03-15","SKC","1","1.2517","1.2671","FCD","1","0.6425","0.6425","0","0.6092","0.6246","0","1.884","0.819"
"2014-03-09","CHV","3","2.4942","2.4942","CHI","2","1.4993","1.5795","1","0.995","0.9147","1","2.093","0.695"
"2014-03-08","LAG","0","2.5278","2.5389","RSL","1","1.2202","1.2202","-1","1.3076","1.3188","-1","2.233","0.571"
"2014-03-08","POR","1","1.3384","1.3431","PHI","1","1.3298","1.3379","0","0.0086","0.0052","0","1.286","1.424"
"2014-03-08","HOU","4","2.3274","2.3482","NER","0","2.3634","2.3683","4","-0.0359","-0.0201","4","1.356","1.398"
"2014-03-08","VAN","4","2.12","2.1463","NYRB","1","0.7075","0.7075","3","1.4124","1.4388","3","2.389","0.427"
"2014-03-08","DCU","0","0.6754","0.6754","CLB","3","1.4042","1.4042","-3","-0.7288","-0.7288","-3","0.657","2.079"
"2014-03-08","SEA","1","1.3937","2.3012","SKC","0","0.9213","0.9323","1","0.4724","1.3689","1","1.754","0.959"
"2014-03-08","FCD","3","1.6235","1.6322","MTL","2","1.6523","1.7194","1","-0.0288","-0.0872","1","1.379","1.331"
"2013-10-27","SEA","1","0.9741","0.9903","LAG","1","0.6453","0.6453","0","0.3288","0.345","0","1.645","1.006"
"2013-10-27","NYRB","5","2.7045","3.6131","CHI","2","1.5816","1.6031","3","1.1229","2.01","3","2.026","0.784"
"2013-10-27","CLB","0","0.8157","0.8157","NER","1","0.7524","0.7524","-1","0.0633","0.0633","-1","1.374","1.269"
"2013-10-27","DCU","1","0.8628","0.8628","HOU","2","3.1047","3.2235","-1","-2.2419","-2.3606","-1","0.207","2.694"
"2013-10-27","VAN","3","3.0698","3.1782","COL","0","0.6161","0.6196","3","2.4537","2.5586","3","2.789","0.143"
"2013-10-26","CHV","0","0.7205","0.7205","POR","5","2.2674","2.2811","-5","-1.5469","-1.5606","-5","0.389","2.441"
"2013-10-26","SJE","2","0.6581","0.6608","FCD","1","1.5154","1.5558","1","-0.8573","-0.895","1","0.678","2.073"
"2013-10-26","TOR","1","1.2669","1.3377","MTL","0","1.7128","1.7128","1","-0.4458","-0.3751","1","0.994","1.741"
"2013-10-26","PHI","1","1.0018","1.0099","SKC","2","1.5882","1.5882","-1","-0.5865","-0.5783","-1","0.925","1.807"
"2013-10-23","RSL","2","1.899","1.899","CHV","1","0.8988","0.9079","1","1.0002","0.9911","1","2.133","0.627"
"2013-10-20","LAG","0","0.6196","0.6264","SJE","0","0.5265","0.5308","0","0.0931","0.0956","0","1.341","1.236"
"2013-10-20","HOU","0","1.2006","1.213","NYRB","3","0.8673","0.8673","-3","0.3333","0.3457","-3","1.536","1.134"
"2013-10-19","POR","0","1.2688","1.2854","RSL","0","0.4559","0.4559","0","0.8129","0.8295","0","2.129","0.59"
"2013-10-19","CHI","1","1.8865","1.9292","TOR","0","0.8257","0.8289","1","1.0609","1.1004","1","2.169","0.603"
"2013-10-19","NER","3","2.6005","2.8079","CLB","2","1.2603","1.265","1","1.3402","1.5428","1","2.3","0.521"
"2013-10-19","FCD","2","1.2734","1.2912","SEA","0","1.3447","1.3462","2","-0.0713","-0.055","2","1.318","1.405"
"2013-10-19","MTL","2","2.4519","2.4519","PHI","1","0.6124","0.6124","1","1.8395","1.8395","1","2.576","0.296"
"2013-10-19","COL","3","1.8127","1.8178","VAN","2","1.292","1.2947","1","0.5207","0.523","1","1.792","0.907"
"2013-10-18","SKC","1","0.5591","0.5591","DCU","0","0.5155","0.5155","1","0.0436","0.0436","1","1.305","1.275"
"2013-10-16","LAG","1","1.3259","1.3598","MTL","0","0.4816","0.4976","1","0.8443","0.8622","1","2.037","0.651"
"2013-10-13","POR","1","0.8948","0.9132","SEA","0","1.1633","1.2743","1","-0.2685","-0.3611","1","1.124","1.568"
"2013-10-12","FCD","2","2.2341","2.2491","CHI","3","1.2599","1.2709","-1","0.9743","0.9783","-1","2.008","0.778"
"2013-10-12","DCU","1","1.1231","1.125","PHI","1","1.7812","1.8314","0","-0.6581","-0.7064","0","0.899","1.868"
"2013-10-12","MTL","0","0.3224","0.3224","NER","1","1.2871","1.3805","-1","-0.9647","-1.0581","-1","0.54","2.19"
"2013-10-09","SEA","1","1.5359","1.568","VAN","4","0.5674","0.5674","-3","0.9686","1.0006","-3","2.11","0.637"
"2013-10-09","HOU","0","0.7884","0.7922","SKC","0","0.3746","0.3746","0","0.4137","0.4176","0","1.707","0.879"
"2013-10-09","SJE","1","1.5459","1.6522","COL","0","0.5329","0.5329","1","1.013","1.1194","1","2.157","0.585"
"2013-10-06","VAN","2","0.8998","0.9322","POR","2","0.8065","0.8065","0","0.0933","0.1257","0","1.424","1.241"
"2013-10-06","LAG","5","2.0585","2.0651","CHV","0","0.3356","0.3536","5","1.723","1.7114","5","2.65","0.22"
"2013-10-05","RSL","1","0.793","0.793","FCD","1","1.1718","1.1788","0","-0.3788","-0.3858","0","0.969","1.722"
"2013-10-05","PHI","1","1.4325","1.4366","TOR","0","0.9396","0.9396","1","0.4928","0.4969","1","1.713","1.008"
"2013-10-05","CLB","0","0.6486","0.6486","SKC","1","0.9486","0.9795","-1","-0.2999","-0.3309","-1","1.085","1.58"
"2013-10-05","NYRB","2","1.3213","1.3274","NER","2","1.8573","1.8989","0","-0.536","-0.5715","0","1.002","1.749"
"2013-10-05","COL","5","2.1107","2.3591","SEA","1","1.5136","1.6301","4","0.5972","0.729","4","1.778","0.992"
"2013-10-04","HOU","1","1.405","1.405","MTL","0","1.3072","1.3072","1","0.0978","0.0978","1","1.393","1.312"
"2013-10-04","DCU","0","1.7292","1.7312","CHI","3","1.6042","1.6042","-3","0.125","0.1269","-3","1.477","1.273"
"2013-09-29","CHV","0","0.5324","0.5351","SJE","1","1.1282","1.1438","-1","-0.5959","-0.6087","-1","0.822","1.872"
"2013-09-29","SEA","1","1.697","1.7","NYRB","1","0.8317","0.8317","0","0.8653","0.8683","0","2.07","0.675"
"2013-09-29","FCD","2","1.856","2.3399","CLB","4","2.3449","2.9581","-2","-0.4889","-0.6183","-2","1.133","1.634"
"2013-09-29","POR","1","0.455","0.455","LAG","0","0.3053","0.3053","1","0.1497","0.1497","1","1.421","1.07"
"2013-09-28","TOR","3","1.3214","1.3214","DCU","1","0.2331","0.2331","2","1.0884","1.0884","3","2.34","0.402"
"2013-09-28","CHI","2","2.7777","2.8305","MTL","2","0.5691","0.5697","0","2.2086","2.2608","0","2.765","0.149"
"2013-09-28","NER","1","1.0945","1.1118","HOU","1","0.9027","0.9027","0","0.1918","0.2092","0","1.496","1.184"
"2013-09-28","VAN","0","1.0153","1.0759","RSL","1","1.1784","1.1786","-1","-0.1631","-0.1028","-1","1.155","1.53"
"2013-09-27","SKC","0","1.7583","1.7583","PHI","1","1.1389","1.2742","-1","0.6194","0.484","-1","1.82","0.932"
"2013-09-22","NYRB","0","1.0661","1.0661","FCD","0","0.5471","0.5471","0","0.5191","0.5191","1","1.8","0.87"
"2013-09-21","LAG","1","0.7584","0.764","SEA","1","0.944","0.944","0","-0.1856","-0.18","0","1.172","1.499"
"2013-09-21","RSL","1","1.2659","1.2659","SJE","2","0.4688","0.4688","-1","0.797","0.797","-1","2.044","0.652"
"2013-09-21","HOU","5","2.4207","2.8416","CHV","1","0.5132","0.5248","4","1.9074","2.3168","4","2.594","0.275"
"2013-09-21","CLB","3","2.1877","2.2099","CHI","0","1.392","1.4618","3","0.7957","0.7481","3","1.95","0.822"
"2013-09-21","NER","2","2.7325","2.7339","DCU","0","0.8554","0.8658","2","1.8771","1.8682","1","2.682","0.21"
"2013-09-21","TOR","1","0.6719","0.6732","SKC","2","0.7885","0.789","-1","-0.1165","-0.1157","-1","1.239","1.368"
"2013-09-21","MTL","0","1.7539","1.7539","VAN","3","2.3154","2.3968","-3","-0.5615","-0.6429","-3","0.912","1.869"
"2013-09-20","POR","1","0.6559","0.6562","COL","0","0.7206","0.7206","1","-0.0648","-0.0644","1","1.193","1.415"
"2013-09-14","SJE","0","2.1448","2.1871","VAN","0","0.7069","0.7298","0","1.4378","1.4573","0","2.395","0.436"
"2013-09-14","CHV","1","0.4196","0.4196","POR","1","0.9563","0.9701","0","-0.5367","-0.5505","0","0.809","1.832"
"2013-09-14","CHI","3","2.115","2.2548","NER","2","0.9077","0.9151","1","1.2073","1.3397","1","2.193","0.609"
"2013-09-14","PHI","0","0.9388","0.9388","HOU","1","0.8725","0.9113","-1","0.0663","0.0275","-1","1.427","1.244"
"2013-09-14","NYRB","2","1.133","1.1368","TOR","0","1.1988","1.1988","2","-0.0658","-0.062","2","1.357","1.357"
"2013-09-14","DCU","2","1.0168","1.0168","LAG","2","1.2069","1.2069","0","-0.1901","-0.1901","0","1.146","1.557"
"2013-09-14","MTL","1","1.7379","1.7379","CLB","2","0.8734","0.8734","-1","0.8645","0.8645","-1","2.003","0.758"
"2013-09-14","COL","1","0.5475","0.5475","FCD","1","1.6775","1.6784","0","-1.13","-1.1309","1","0.454","2.329"
"2013-09-13","SEA","2","1.5295","1.5295","RSL","0","0.3413","0.3413","2","1.1882","1.1882","2","2.351","0.398"
"2013-09-11","TOR","1","1.011","1.011","CHI","1","1.2243","1.2243","0","-0.2132","-0.2132","0","1.182","1.521"
"2013-09-08","SJE","1","1.7974","1.7974","PHI","0","1.3358","1.3398","1","0.4616","0.4576","1","1.679","1.064"
"2013-09-08","CHV","1","1.0411","1.0897","DCU","0","0.539","0.5407","1","0.5021","0.549","1","1.787","0.89"
"2013-09-08","NER","2","0.5639","0.5639","MTL","4","2.2629","2.2629","-2","-1.699","-1.699","-2","0.28","2.581"
"2013-09-08","HOU","1","1.3899","1.3899","NYRB","4","2.1582","2.1582","-3","-0.7683","-0.7683","-3","0.738","2.04"
"2013-09-07","POR","4","2.6694","2.6712","TOR","0","0.7926","0.7926","4","1.8767","1.8785","4","2.548","0.316"
"2013-09-07","SEA","1","2.3653","2.3653","CHI","1","0.8373","0.8373","0","1.528","1.528","1","2.387","0.449"
