"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Marco Di Vaio","MTL","2014","1890","301","0.7608","0.8199","-17.8029","-5.9146","16.7396","2.7738","0.0534"
"Jackson","TOR","2014","1971","288","0.7083","0.7703","-17.8442","-6.1959","18.2872","6.7187","0.0658"
"Yannick Djaló","SJE","2014","1207","281","0.8149","0.8799","-18.2471","-6.4936","13.8741","0.14","0.079"
"Leandro Barrera","CHV","2014","2173","265","0.7623","0.8318","-18.4233","-6.9522","17.4759","1.6699","0.0491"
"Benny Feilhaber","SKC","2014","2821","1106","0.83","0.8469","-18.7075","-1.6915","22.6166","5.545","0.1303"
"Je-Vaughn Watson","FCD","2014","2689","587","0.7428","0.7746","-18.7076","-3.187","20.8536","7.1851","0.0911"
"Gastón Fernández","POR","2014","1738","406","0.8103","0.8576","-19.1999","-4.729","17.9802","2.449","0.0536"
"Thomas Piermayr","COL","2014","1215","349","0.702","0.758","-19.5314","-5.5964","25.7147","7.9198","0.0902"
"Andrew Wenger","PHI","2014","1988","223","0.6726","0.7607","-19.6311","-8.8032","15.5939","4.7305","0.0426"
"Fabián Espíndola","DCU","2014","2284","460","0.7043","0.7472","-19.6991","-4.2824","17.0516","5.5207","0.0794"
"Jack McInerney","MTL","2014","1906","276","0.7536","0.8274","-20.3565","-7.3756","16.8144","1.5958","0.0493"
"Teal Bunbury","NER","2014","2621","266","0.6842","0.7614","-20.54","-7.7218","16.0802","0.9797","0.0468"
"Felipe","MTL","2014","2597","654","0.8287","0.8603","-20.6168","-3.1524","20.0743","2.9413","0.0908"
"Conor Casey","PHI","2014","1505","272","0.6875","0.7728","-23.1886","-8.5252","15.6926","3.9075","0.0481"
"Hernán Bernardello","MTL","2014","892","368","0.7663","0.8294","-23.2247","-6.3111","24.6338","8.6378","0.1528"
"Andrés Romero","MTL","2014","2323","554","0.7762","0.8185","-23.4452","-4.232","20.7085","3.604","0.0894"
"Atiba Harris","SJE","2014","1705","322","0.6677","0.7437","-24.4567","-7.5952","17.8429","3.9704","0.0694"
"Obafemi Martins","SEA","2014","2774","632","0.7975","0.8372","-25.1206","-3.9748","15.7281","3.0879","0.0774"
"Dom Dwyer","SKC","2014","2928","200","0.7","0.8279","-25.5751","-12.7876","13.9315","2.4857","0.0306"
"Tesho Akindele","FCD","2014","1876","286","0.7028","0.7939","-26.0534","-9.1096","14.6812","1.1347","0.0633"
"Bobby Burling","CHV","2014","1952","278","0.6691","0.7692","-27.8388","-10.014","26.8005","14.7605","0.0595"
"Marco Delgado","CHV","2014","1233","310","0.7258","0.823","-30.1361","-9.7213","18.5541","4.6864","0.0691"
"Lee Nguyen","NER","2014","2946","809","0.8022","0.8423","-32.4119","-4.0064","21.8533","6.0725","0.1187"
"Erick Torres","CHV","2014","2669","460","0.7326","0.829","-44.3223","-9.6353","14.0256","-1.0742","0.0839"
"Osvaldo Alonso","SEA","2015","1977","1039","0.9269","0.8847","43.7531","4.2111","20.8305","5.0548","0.1624"
"Diego Chara","POR","2015","2664","1017","0.8751","0.8359","39.8975","3.9231","21.5961","7.4768","0.1561"
"Luke Boden","ORL","2015","2414","807","0.8352","0.7943","33.0371","4.0938","19.1965","6.8064","0.117"
"Jordan Harvey","VAN","2015","2421","628","0.8073","0.7572","31.4543","5.0086","20.3031","9.3011","0.1021"
"Kyle Beckerman","RSL","2015","2528","1008","0.8452","0.8162","29.2722","2.904","20.5936","7.6134","0.1577"
"Darlington Nagbe","POR","2015","3015","824","0.9017","0.8685","27.3768","3.3224","17.7562","1.2173","0.1202"
"Raymon Gaddis","PHI","2015","2584","708","0.8065","0.7682","27.1159","3.8299","19.4003","10.4989","0.1111"
"Russell Teibert","VAN","2015","1469","545","0.8936","0.8441","26.9867","4.9517","20.5082","5.6658","0.1007"
"Tyrone Mears","SEA","2015","3179","1079","0.8582","0.8336","26.542","2.4599","19.4301","3.0282","0.1094"
"Victor Ulloa","FCD","2015","3121","1169","0.8426","0.8202","26.1641","2.2382","19.7645","6.5959","0.1532"
"James Riley","COL","2015","1547","449","0.8218","0.7676","24.3437","5.4218","21.3383","9.3872","0.1178"
"Michael Parkhurst","CLB","2015","3118","744","0.8481","0.8155","24.2768","3.263","26.9855","11.1412","0.0898"
"Chris Wingert","NYC","2015","2335","709","0.8166","0.7828","23.9783","3.382","20.2855","10.17","0.0997"
"Zach Scott","SEA","2015","1613","280","0.8786","0.7933","23.8651","8.5233","25.928","12.3087","0.0496"
"Perry Kitchen","DCU","2015","3064","1026","0.8723","0.8491","23.8424","2.3238","21.2114","4.4483","0.1265"
"Liam Ridgewell","POR","2015","3085","562","0.7705","0.7296","22.9392","4.0817","29.3619","17.0505","0.0741"
"Drew Moor","COL","2015","2147","488","0.8053","0.759","22.6271","4.6367","23.027","10.0215","0.092"
"DaMarcus Beasley","HOU","2015","2565","781","0.8387","0.81","22.3545","2.8623","17.5637","5.6487","0.1254"
"Marvell Wynne","SJE","2015","2972","718","0.7911","0.7608","21.7665","3.0316","20.8332","9.5653","0.1055"
"Damien Perquis","TOR","2015","2204","402","0.8284","0.7743","21.7329","5.4062","27.1969","14.1625","0.0726"
"Nat Borchers","POR","2015","3002","350","0.8457","0.7863","20.8117","5.9462","26.3365","11.336","0.0496"
"Scott Caldwell","NER","2015","3100","1183","0.869","0.8515","20.6336","1.7442","20.341","4.548","0.1465"
"Wil Trapp","CLB","2015","1657","753","0.8845","0.8581","19.8546","2.6367","23.2567","7.0289","0.1523"
"Omar González","LAG","2015","2779","681","0.7724","0.7436","19.6424","2.8843","26.6244","14.874","0.0935"
"Cristian Higuita","ORL","2015","2376","947","0.8902","0.8697","19.4063","2.0492","19.2777","4.2288","0.148"
"Javier Morales","RSL","2015","2302","952","0.8697","0.8494","19.3794","2.0357","18.2107","5.0906","0.1549"
"Donny Toia","MTL","2015","2912","826","0.839","0.8157","19.2434","2.3297","19.9215","4.8569","0.1061"
"Sean Franklin","DCU","2015","2256","829","0.8323","0.8094","19.0435","2.2972","21.506","5.4588","0.1307"
"Jonathan Osorio","TOR","2015","2360","674","0.9095","0.8833","17.6303","2.6158","17.4331","1.164","0.0986"
"Chad Marshall","SEA","2015","2727","332","0.8253","0.7749","16.7318","5.0397","23.7872","11.3424","0.0442"
"Mohammed Saeid","CLB","2015","1717","585","0.8872","0.8603","15.7171","2.6867","20.6618","5.3085","0.0965"
"Tyson Wahl","CLB","2015","1538","304","0.8717","0.82","15.7161","5.1698","24.531","8.765","0.0684"
"Robbie Rogers","LAG","2015","2478","759","0.8195","0.7989","15.6699","2.0646","18.7418","6.1461","0.1139"
"Waylon Francis","CLB","2015","2572","523","0.8451","0.8156","15.4268","2.9497","20.0328","2.7776","0.0783"
"Kofi Sarkodie","HOU","2015","1409","296","0.8074","0.7554","15.4057","5.2046","21.3789","8.024","0.0789"
"Brian Carroll","PHI","2015","1943","526","0.8631","0.8344","15.1248","2.8754","20.7862","5.2384","0.115"
"Chris Tierney","NER","2015","2812","733","0.7804","0.7599","15.0002","2.0464","21.8007","7.5817","0.095"
"Dylan Remick","SEA","2015","1720","477","0.826","0.795","14.7703","3.0965","18.0768","6.4998","0.087"
"Tony Beltran","RSL","2015","2996","818","0.791","0.773","14.6718","1.7936","17.391","6.9211","0.1115"
"Michael Bradley","TOR","2015","2419","962","0.8576","0.8426","14.4088","1.4978","20.8958","6.0217","0.153"
"Steven Birnbaum","DCU","2015","1961","418","0.8038","0.7694","14.3728","3.4385","23.3187","10.8306","0.0829"
"Josh Williams","TOR","2015","1157","262","0.8817","0.8299","13.5737","5.1808","23.3306","8.7685","0.0804"
"Marco Donadel","MTL","2015","2127","889","0.856","0.8411","13.2864","1.4945","25.2408","6.5342","0.1368"
"Brad Evans","SEA","2015","2507","525","0.8305","0.8056","13.0634","2.4883","21.4139","7.8169","0.0673"
"Laurent Ciman","MTL","2015","2576","636","0.8381","0.8176","12.9821","2.0412","26.9553","10.9707","0.095"
"Matt Miazga","NYRB","2015","2289","485","0.7938","0.7671","12.9556","2.6713","22.4999","13.3047","0.0759"
"Juninho Pereira","LAG","2015","3047","1499","0.8512","0.8427","12.8552","0.8576","23.1292","6.4356","0.1674"
"Jack Jewsbury","POR","2015","1871","707","0.8769","0.8588","12.8525","1.8179","21.794","3.795","0.1217"
"Lovel Palmer","CHI","2015","1952","534","0.794","0.77","12.8406","2.4046","23.5089","8.1088","0.098"
"Víctor Bernárdez","SJE","2015","2691","355","0.7775","0.7421","12.5677","3.5402","28.933","13.8551","0.0609"
"Sheanon Williams","HOU","2015","1244","309","0.7799","0.741","12.0245","3.8914","21.3762","10.4576","0.0941"
"Raúl Rodríguez","HOU","2015","2548","557","0.8097","0.7884","11.8613","2.1295","23.4583","10.8447","0.0981"
"Matt Besler","SKC","2015","3050","787","0.7827","0.7678","11.7513","1.4932","27.7441","14.5302","0.1018"
"Fabinho","PHI","2015","2255","673","0.7623","0.7451","11.5736","1.7197","21.4381","10.9544","0.1195"
"Andrea Pirlo","NYC","2015","1148","583","0.8319","0.8124","11.3819","1.9523","23.8017","11.399","0.1744"
"Richie Marquez","PHI","2015","1984","271","0.8339","0.7924","11.2645","4.1567","23.8892","12.4001","0.0563"
"David Horst","HOU","2015","2818","381","0.8058","0.7766","11.1252","2.92","23.8293","10.1236","0.061"
"Steven Beitashour","VAN","2015","2624","614","0.785","0.767","11.0837","1.8052","20.9719","8.6696","0.0977"
"Jeremy Hall","NER","2015","1072","345","0.8464","0.8159","10.5253","3.0508","20.4478","4.8173","0.1115"
"Steven Gerrard","LAG","2015","1242","427","0.8876","0.8631","10.4765","2.4535","24.4355","7.4233","0.1318"
"Jermaine Taylor","HOU","2015","1549","331","0.7946","0.7631","10.4155","3.1467","26.2885","12.9721","0.0992"
"Demar Phillips","RSL","2015","1480","475","0.8189","0.7974","10.2375","2.1553","18.1388","5.5478","0.1134"
"Aurélien Collin","ORL","2015","2593","519","0.8227","0.803","10.2366","1.9724","25.4803","10.3305","0.0732"
"Ned Grabavoy","NYC","2015","2025","525","0.88","0.8607","10.1184","1.9273","15.8764","1.2453","0.0864"
"A.J. DeLaGarza","LAG","2015","2091","493","0.8276","0.8073","9.9998","2.0284","20.3664","7.0185","0.0812"
"Jorge Villafaña","POR","2015","3131","817","0.8103","0.7981","9.9539","1.2183","18.0319","4.3445","0.1037"
"Jeff Larentowicz","CHI","2015","2815","648","0.8025","0.7871","9.9381","1.5337","26.0608","12.258","0.0896"
"Kemar Lawrence","NYRB","2015","2140","498","0.7932","0.7736","9.7292","1.9536","18.0849","4.7","0.088"
"Felipe","NYRB","2015","3122","1280","0.8344","0.8268","9.6518","0.754","20.2005","7.8103","0.1426"
"Jámison Olave","RSL","2015","1984","286","0.8217","0.7893","9.2626","3.2387","24.8716","10.5193","0.0573"
"Bobby Boswell","DCU","2015","3216","626","0.7748","0.7602","9.115","1.4561","26.2227","14.0708","0.0724"
"Calum Mallace","MTL","2015","1928","565","0.8637","0.8476","9.1005","1.6107","20.9841","3.0474","0.0923"
"Tim Parker","VAN","2015","1370","214","0.7757","0.7333","9.0713","4.2389","24.9375","12.8805","0.0632"
"Benoit Cheyrou","TOR","2015","2570","1050","0.8171","0.8085","9.0583","0.8627","23.125","10.5214","0.1662"
"Marco Delgado","TOR","2015","1806","469","0.855","0.8359","8.9554","1.9095","17.3514","3.3782","0.0989"
"Leonardo","LAG","2015","2436","447","0.8367","0.8169","8.8385","1.9773","23.9443","9.872","0.0703"
"Zach Loyd","FCD","2015","2574","523","0.8088","0.7922","8.674","1.6585","23.7584","10.124","0.0819"
"Eric Alexander","MTL","2015","963","285","0.8702","0.8401","8.5659","3.0056","18.344","4.0274","0.0643"
"Amobi Okugo","ORL","2015","901","325","0.8769","0.8506","8.5584","2.6334","18.6561","5.8593","0.0839"
"Sean Davis","NYRB","2015","502","161","0.9193","0.8684","8.1843","5.0834","16.154","4.4536","0.0425"
"Víctor Cabrera","MTL","2015","1866","468","0.859","0.8416","8.1188","1.7348","22.7061","7.3654","0.0926"
"Seb Hines","ORL","2015","2080","391","0.798","0.7775","7.9968","2.0452","24.4089","11.6644","0.0671"
"Adailton","CHI","2015","1614","272","0.8346","0.8053","7.9636","2.9278","24.7471","12.0615","0.0627"
"Matt Hedges","FCD","2015","2881","395","0.838","0.8181","7.8673","1.9917","23.5186","10.4863","0.0606"
"Andrew Farrell","NER","2015","3035","717","0.7964","0.7854","7.8617","1.0965","26.1835","13.1823","0.092"
"Michael Harrington","COL","2015","1364","411","0.8029","0.7839","7.8364","1.9067","21.214","7.7193","0.1247"
"Dairon Asprilla","POR","2015","1126","146","0.8356","0.7829","7.6956","5.271","17.8966","3.3382","0.0337"
"Will Johnson","POR","2015","1110","293","0.8976","0.872","7.5101","2.5632","25.0619","3.6824","0.1159"
"Kenney Walker","LAG","2015","317","137","0.927","0.8725","7.47","5.4525","21.8363","6.2889","0.0667"
"Jared Watts","COL","2015","1140","213","0.784","0.749","7.4562","3.5006","28.2492","14.0052","0.0748"
"Marcelo Sarvas","COL","2015","2021","633","0.8389","0.8274","7.244","1.1444","22.1604","7.0001","0.1198"
"Damien Perrinelle","NYRB","2015","2587","598","0.8144","0.8026","7.0295","1.1755","22.9645","13.6081","0.0801"
"Darwin Cerén","ORL","2015","2432","1120","0.8804","0.8742","6.934","0.6191","21.8341","5.7857","0.1644"
"Michael Stephens","CHI","2015","1410","554","0.8646","0.8527","6.605","1.1922","21.9204","6.007","0.1072"
"Dan Gargan","LAG","2015","1916","584","0.8065","0.7953","6.5572","1.1228","22.4004","7.349","0.0901"
"Kwame Watson-Siriboe","NYC","2015","750","121","0.843","0.7888","6.5544","5.4168","20.1826","8.1089","0.0427"
"John Stertzer","RSL","2015","956","291","0.8625","0.8404","6.4569","2.2189","17.3671","3.9428","0.0785"
"Zach Pfeffer","PHI","2015","1074","284","0.8803","0.8581","6.2976","2.2175","18.5317","3.5156","0.0594"
"Jason Hernandez","NYC","2015","2473","465","0.7914","0.7781","6.1675","1.3263","23.8219","11.9563","0.0678"
"Michael Lahoud","PHI","2015","1329","378","0.8677","0.8515","6.1404","1.6245","20.2103","3.5203","0.0906"
"Kevan George","CLB","2015","311","122","0.9098","0.8601","6.071","4.9763","19.8895","4.6273","0.0755"
"Aníbal Godoy","SJE","2015","959","353","0.8867","0.8696","6.0433","1.712","23.8082","4.8437","0.1762"
"Joevin Jones","CHI","2015","2428","636","0.8365","0.8272","5.8833","0.925","19.2954","3.8644","0.0916"
"Cristián Maidana","PHI","2015","2245","670","0.8179","0.8096","5.5455","0.8277","18.998","4.1585","0.0992"
"Jordan Smith","VAN","2015","420","111","0.7928","0.7434","5.4863","4.9426","24.3598","9.4103","0.0724"
"Daigo Kobayashi","NER","2015","1218","364","0.8544","0.8395","5.4299","1.4917","20.4107","6.1961","0.076"
"Kwadwo Poku","NYC","2015","1124","308","0.8701","0.8525","5.4286","1.7625","20.968","4.7602","0.049"
"Bakary Soumaré","MTL","2015","899","159","0.8302","0.7975","5.2031","3.2724","26.983","13.1013","0.0655"
"Gonzalo Pineda","SEA","2015","2000","1103","0.8413","0.8367","5.1505","0.467","20.2701","7.19","0.1388"
"Sean St Ledger","ORL","2015","1307","287","0.8328","0.8153","5.0163","1.7479","21.5723","11.0087","0.0867"
"Corey Ashe","ORL","2015","708","188","0.8511","0.8254","4.8335","2.571","18.8304","3.828","0.0847"
"Justen Glad","RSL","2015","593","86","0.8372","0.7811","4.8275","5.6134","19.5529","6.7797","0.0581"
"Andoni Iraola","NYC","2015","816","282","0.8794","0.8624","4.8132","1.7068","19.3353","0.9314","0.1133"
"Daneil Cyrus","CHI","2015","562","134","0.8582","0.8228","4.7462","3.5419","24.0366","6.2383","0.0824"
"Harrison Afful","CLB","2015","810","239","0.8243","0.8048","4.643","1.9427","18.4098","4.3301","0.0932"
"Shaun Maloney","CHI","2015","1317","319","0.8871","0.8726","4.64","1.4546","18.1099","3.3271","0.0909"
"Shay Facey","NYC","2015","1966","390","0.8385","0.8267","4.5885","1.1765","21.7122","6.655","0.068"
"Dave Romney","LAG","2015","286","69","0.8986","0.8327","4.5469","6.5897","23.6612","6.4017","0.0568"
"Gastón Sauro","CLB","2015","284","71","0.9296","0.8663","4.4947","6.3305","21.4296","5.8763","0.0585"
"Sean St Ledger","COL","2015","1128","172","0.7849","0.7596","4.3437","2.5254","25.1532","16.0017","0.0608"
"Federico Higuaín","CLB","2015","2889","1165","0.8197","0.816","4.3258","0.3713","22.4213","8.301","0.1488"
"Wandrille Lefevre","MTL","2015","1070","220","0.8318","0.813","4.1466","1.8848","28.4716","11.2569","0.0748"
"Nick Hagglund","TOR","2015","864","150","0.74","0.7126","4.1147","2.7431","24.7593","15.6914","0.0725"
"RJ Allen","NYC","2015","1137","282","0.773","0.7586","4.0621","1.4405","20.2519","7.7621","0.0891"
"Abdoulie Mansally","RSL","2015","1438","419","0.7947","0.7852","4.0007","0.9548","19.0052","6.561","0.1009"
"Dilly Duka","MTL","2015","1904","270","0.8407","0.826","3.9906","1.478","17.8482","1.814","0.0475"
"Luis Garrido","HOU","2015","2156","567","0.8554","0.8484","3.9827","0.7024","18.6376","3.2762","0.0912"
"Jeanderson","POR","2015","103","32","0.9375","0.8177","3.8333","11.979","17.8058","4.0753","0.0653"
"Patrick Doody","CHI","2015","608","163","0.7791","0.7562","3.7392","2.294","20.0915","7.2556","0.0934"
"Rolando Escobar","FCD","2015","465","124","0.8306","0.801","3.678","2.9661","17.2025","6.0718","0.0436"
"Vincent Nogueira","PHI","2015","2132","929","0.8741","0.8703","3.5275","0.3797","21.5026","4.3667","0.151"
"Jean-Baptiste Pierazzi","SJE","2015","292","59","0.8983","0.8417","3.3387","5.6588","19.3448","4.9275","0.1116"
"Ezequiel Cirigliano","FCD","2015","464","158","0.8544","0.8342","3.1902","2.0191","18.7915","5.6554","0.1112"
"Hassoun Camara","MTL","2015","531","120","0.7833","0.7568","3.1886","2.6572","24.3601","10.7228","0.0717"
"Sebastian Velasquez","NYC","2015","491","122","0.918","0.8938","2.9545","2.4217","15.2102","0.9502","0.0468"
"Dax McCarty","NYRB","2015","2959","1541","0.8456","0.8437","2.8969","0.188","19.7632","6.7755","0.1797"
"Ahmed Kantari","TOR","2015","1068","264","0.7955","0.7849","2.7902","1.0569","25.4799","14.0749","0.0864"
"Ronald Zubar","NYRB","2015","764","195","0.841","0.8268","2.777","1.4241","22.3703","8.9906","0.0636"
"Amobi Okugo","SKC","2015","122","47","0.8723","0.815","2.6955","5.7352","22.1879","8.0231","0.0608"
"Elías Vásquez","RSL","2015","1379","155","0.8323","0.815","2.672","1.7239","23.5657","11.1424","0.0429"
"David Mateos","ORL","2015","573","105","0.8286","0.8038","2.6004","2.4766","25.1317","10.3106","0.0682"
"Ambroise Oyongo","MTL","2015","2007","603","0.7977","0.7934","2.5882","0.4292","18.581","4.3847","0.11"
"London Woodberry","NER","2015","1616","375","0.768","0.7611","2.5869","0.6898","22.6616","6.5035","0.0943"
"Kendall Waston","VAN","2015","2689","334","0.6707","0.663","2.5464","0.7624","27.8983","16.8826","0.0551"
"Christian Dean","VAN","2015","324","65","0.7846","0.7461","2.5037","3.8519","24.3146","9.7697","0.0685"
"Nick DeLeon","DCU","2015","2373","532","0.8496","0.8449","2.4975","0.4694","18.7479","1.5384","0.0812"
"Tyler Turner","ORL","2015","513","159","0.8239","0.8083","2.4746","1.5564","18.7742","3.4847","0.0838"
"Eric Ayuk","PHI","2015","1436","168","0.8214","0.8072","2.3977","1.4272","15.3249","0.2019","0.0416"
"Emanuel Pogatetz","CLB","2015","1599","339","0.8083","0.8013","2.3654","0.6978","27.0245","9.6312","0.0777"
"Walker Zimmerman","FCD","2015","1211","155","0.7548","0.7397","2.351","1.5168","24.1247","11.753","0.0458"
"Lloyd Sam","NYRB","2015","2375","409","0.846","0.8404","2.2578","0.552","16.1532","2.1974","0.0544"
"Alvas Powell","POR","2015","2923","704","0.7585","0.7555","2.102","0.2986","22.8617","8.9922","0.1043"
"Amadou Dia","SKC","2015","1455","303","0.7723","0.7654","2.0755","0.685","18.767","5.3223","0.0649"
"Kofi Opare","DCU","2015","1747","253","0.7945","0.7863","2.068","0.8174","23.765","12.2795","0.0552"
"Marc Burch","COL","2015","778","201","0.7363","0.7262","2.0386","1.0142","24.6805","12.908","0.108"
"Shaun Wright-Phillips","NYRB","2015","352","53","0.8868","0.8484","2.0323","3.8345","16.4804","2.3108","0.0226"
"Warren Creavalle","PHI","2015","184","35","0.8571","0.8033","1.8831","5.3803","18.2314","5.1586","0.0645"
"Luke Mishu","DCU","2015","169","30","0.8333","0.7711","1.8684","6.228","20.2775","8.9662","0.0729"
"Chance Myers","SKC","2015","895","271","0.7897","0.7828","1.8647","0.6881","21.2246","7.9431","0.0974"
"Steve Neumann","NER","2015","185","75","0.8933","0.8692","1.8091","2.4122","19.6805","1.2757","0.0318"
