"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Matteo Mancosu","MTL","2018","1189","3","0","0","0.2486","-0.2486","-0.2486","0","0","0","0","0.2486","0","0.0978"
"Cristhian Paredes","POR","2018","1515","1","1","0","0.2478","-0.0689","-0.2478","0","0","0","0","0.2478","0","0.0415"
"Mohamed El-Munir","ORL","2018","2279","1","1","0","0.2432","0.0379","-0.2432","0","0","0","0","0.2432","0","0.0994"
"Tony Rocha","ORL","2018","900","0","0","0","0","0","0","1","0","0.2432","-0.2432","0.2432","0","0"
"DaMarcus Beasley","HOU","2018","2435","0","0","0","0","0","0","1","0","0.239","-0.239","0.239","0","0"
"Arturo Álvarez","HOU","2018","470","1","1","0","0.239","0.5205","-0.239","0","0","0","0","0.239","0","0.0001"
"Ismael Tajouri-Shradi","NYC","2018","1672","0","0","0","0","0","0","1","0","0.2376","-0.2376","0.2376","0","0"
"Marco Delgado","TOR","2018","2141","1","1","1","0.2331","-0.0047","0.7669","0","0","0","0","0.2331","0.0241","0.0056"
"Ben Sweat","NYC","2018","2379","1","1","0","0.2314","-0.1034","-0.2314","0","0","0","0","0.2314","0","0.0903"
"João Moutinho","LAFC","2018","964","0","0","0","0","0","0","1","0","0.2207","-0.2207","0.2207","0","0"
"Felipe","VAN","2018","2451","0","0","0","0","0","0","2","0","0.1953","-0.1953","0.1953","0","0"
"Djordje Mihailovic","CHI","2018","598","1","1","0","0.1929","0.1521","-0.1929","0","0","0","0","0.1929","0","0.0832"
"Michael Bradley","TOR","2018","3095","0","0","0","0","0","0","1","0","0.1919","-0.1919","0.1919","0","0"
"Benny Feilhaber","LAFC","2018","3104","0","0","0","0","0","0","1","0","0.1914","-0.1914","0.1914","0","0"
"Johan Blomberg","COL","2018","1779","0","0","0","0","0","0","1","1","0.1825","0.8175","0.1825","0","0"
"Damir Kreilach","RSL","2018","3027","0","0","0","0","0","0","1","1","0.1688","0.8312","0.1688","0","0"
"Sebastián Saucedo","RSL","2018","1183","1","1","1","0.1688","0.3516","0.8312","0","0","0","0","0.1688","0.4116","0.0695"
"Mark-Anthony Kaye","LAFC","2018","1711","0","0","0","0","0","0","1","0","0.1658","-0.1658","0.1658","0","0"
"Fatai Alashe","SJE","2018","426","0","0","0","0","0","0","1","0","0.1651","-0.1651","0.1651","0","0"
"Dániel Sallói","SKC","2018","2505","2","0","0","0.1616","-0.1616","-0.1616","0","0","0","0","0.1616","0","0.0964"
"Florian Valot","NYRB","2018","1233","1","0","0","0.0463","-0.0463","-0.0463","1","0","0.1088","-0.1088","0.1551","0","0.003"
"Julian Gressel","ATL","2018","3210","0","0","0","0","0","0","1","0","0.1494","-0.1494","0.1494","0","0"
"Albert Rusnák","RSL","2018","2837","1","1","0","0.078","-0.0468","-0.078","2","0","0.0646","-0.0646","0.1426","0","0.0034"
"Jeisson Vargas","MTL","2018","950","1","1","1","0.1315","0.2943","0.8685","0","0","0","0","0.1315","0.6948","0.0913"
"Bastian Schweinsteiger","CHI","2018","2939","0","0","0","0","0","0","1","0","0.1267","-0.1267","0.1267","0","0"
"Aleksandar Katai","CHI","2018","2619","1","0","0","0.1267","-0.1267","-0.1267","0","0","0","0","0.1267","0","0.2312"
"Giles Barnes","COL","2018","620","0","0","0","0","0","0","1","0","0.1256","-0.1256","0.1256","0","0"
"Yohan Croizet","SKC","2018","1761","0","0","0","0","0","0","1","0","0.1231","-0.1231","0.1231","0","0"
"Brian Wright","NER","2018","312","1","0","0","0.1202","-0.1202","-0.1202","0","0","0","0","0.1202","0","0.1327"
"Jordan Hamilton","TOR","2018","936","0","0","0","0","0","0","1","1","0.1092","0.8908","0.1092","0","0"
"Jay Chapman","TOR","2018","1083","1","1","1","0.1092","0.3537","0.8908","0","0","0","0","0.1092","0.002","0.0002"
"Chris Pontius","LAG","2018","1616","0","0","0","0","0","0","1","1","0.1051","0.8949","0.1051","0","0"
"Romain Alessandrini","LAG","2018","2046","1","1","1","0.1051","0.7164","0.8949","0","0","0","0","0.1051","0.0009","0.0001"
"Raheem Edwards","MTL","2018","879","1","1","0","0.1035","0.27","-0.1035","0","0","0","0","0.1035","0","0.0097"
"Zoltán Stieber","DCU","2018","1992","0","0","0","0","0","0","1","1","0.1009","0.8991","0.1009","0","0"
"Pedro Santos","CLB","2018","2345","1","0","0","0.042","-0.042","-0.042","1","0","0.053","-0.053","0.095","0","0.0263"
"Justin Meram","CLB","2018","645","1","0","0","0.0933","-0.0933","-0.0933","0","0","0","0","0.0933","0","0.1088"
"Eduardo Sosa","CLB","2018","440","0","0","0","0","0","0","1","0","0.0933","-0.0933","0.0933","0","0"
"Bernie Ibini-Isei","VAN","2018","453","0","0","0","0","0","0","1","1","0.0922","0.9078","0.0922","0","0"
"Brek Shea","VAN","2018","1714","1","1","1","0.092","0.3591","0.908","0","0","0","0","0.092","0.8983","0.0826"
"Carlos Rivas","NYRB","2018","293","1","0","0","0.0911","-0.0911","-0.0911","0","0","0","0","0.0911","0","0.0347"
"Ethan Finlay","MIN","2018","620","1","1","0","0.0891","-0.0167","-0.0891","0","0","0","0","0.0891","0","0.0358"
"Ibson","MIN","2018","2325","0","0","0","0","0","0","1","0","0.0857","-0.0857","0.0857","0","0"
"Jukka Raitala","MTL","2018","2485","0","0","0","0","0","0","1","0","0.0845","-0.0845","0.0845","0","0"
"Brad Guzan","ATL","2018","3198","0","0","0","0","0","0","1","0","0.0785","-0.0785","0.0785","0","0"
"David Accam","PHI","2018","1314","1","1","0","0.0783","0.3063","-0.0783","0","0","0","0","0.0783","0","0.0566"
"Jahmir Hyka","SJE","2018","976","0","0","0","0","0","0","1","0","0.0769","-0.0769","0.0769","0","0"
"C.J. Sapong","PHI","2018","2457","1","1","0","0.0747","0.3046","-0.0747","0","0","0","0","0.0747","0","0.0333"
"Eric Alexander","HOU","2018","1805","0","0","0","0","0","0","1","0","0.0688","-0.0688","0.0688","0","0"
"Francisco Calvo","MIN","2018","2562","0","0","0","0","0","0","1","1","0.0669","0.9331","0.0669","0","0"
"Daniel Lovitz","MTL","2018","2881","0","0","0","0","0","0","1","0","0.0665","-0.0665","0.0665","0","0"
"Joe Willis","HOU","2018","2595","0","0","0","0","0","0","1","0","0.0577","-0.0577","0.0577","0","0"
"Efraín Juárez","VAN","2018","1267","0","0","0","0","0","0","1","0","0.0543","-0.0543","0.0543","0","0"
"Víctor Rodríguez","SEA","2018","1344","0","0","0","0","0","0","1","0","0.0534","-0.0534","0.0534","0","0"
"Sam Nicholson","MIN","2018","572","0","0","0","0","0","0","1","0","0.0511","-0.0511","0.0511","0","0"
"Christian Ramirez","LAFC","2018","292","1","0","0","0.0474","-0.0474","-0.0474","0","0","0","0","0.0474","0","0.0123"
"Alex Roldan","SEA","2018","838","0","0","0","0","0","0","1","0","0.047","-0.047","0.047","0","0"
"Josué Colmán","ORL","2018","1186","1","1","0","0.0439","0.0141","-0.0439","0","0","0","0","0.0439","0","0.0049"
"Juan David Cabezas","HOU","2018","314","0","0","0","0","0","0","1","0","0.0438","-0.0438","0.0438","0","0"
"Aaron Kovar","LAFC","2018","568","1","0","0","0.0396","-0.0396","-0.0396","0","0","0","0","0.0396","0","0"
"Roger Espinoza","SKC","2018","3072","0","0","0","0","0","0","1","0","0.0385","-0.0385","0.0385","0","0"
"Wil Trapp","CLB","2018","2855","0","0","0","0","0","0","1","0","0.0382","-0.0382","0.0382","0","0"
"Memo Rodríguez","HOU","2018","776","0","0","0","0","0","0","1","0","0.0377","-0.0377","0.0377","0","0"
"Ronaldo Peña","HOU","2018","286","1","0","0","0.0377","-0.0377","-0.0377","0","0","0","0","0.0377","0","0.0224"
"Brian Fernández","POR","2019","1570","11","8","4","2.0093","1.8974","1.9907","4","0","0.9715","-0.9715","2.9808","1.3732","0.9136"
"Josef Martínez","ATL","2019","2808","7","5","4","2.1995","0.5699","1.8005","3","0","0.5974","-0.5974","2.7969","1.572","0.9938"
"Lucas Venuto","VAN","2019","1266","3","2","0","0.8212","-0.4029","-0.8212","4","0","1.802","-1.802","2.6232","0","0.1691"
"Aleksandar Katai","CHI","2019","2281","6","3","1","1.0929","-0.1887","-0.0929","3","2","1.3732","0.6268","2.4661","0.9718","0.5034"
"Diego Rossi","LAFC","2019","3127","7","3","1","1.3047","-0.7619","-0.3047","4","0","1.0238","-1.0239","2.3285","0.1263","0.2894"
"Pity Martínez","ATL","2019","2301","6","2","1","0.9879","0.0189","0.0121","4","3","1.308","1.692","2.2959","0.0123","0.2346"
"Przemyslaw Frankowski","CHI","2019","2534","5","3","0","0.6963","-0.2903","-0.6963","3","2","1.4385","0.5615","2.1348","0","0.3559"
"Cristian Penilla","NER","2019","1959","4","3","1","0.9531","-0.1072","0.0469","4","1","1.1687","-0.1687","2.1218","1.121","0.5188"
"Nemanja Nikolic","CHI","2019","2134","2","2","1","1.0588","0.1958","-0.0588","3","0","0.8647","-0.8647","1.9235","0.9637","0.9205"
"Jonathan Lewis","COL","2019","985","4","2","2","0.9261","-0.1004","1.0739","2","0","0.7258","-0.7258","1.6519","1.3612","0.5815"
"Sebastián Blanco","POR","2019","2768","2","1","0","0.3405","-0.1392","-0.3405","8","2","1.2922","0.7078","1.6327","0","0.0734"
"Gerso","SKC","2019","1895","4","1","0","0.8044","-0.5851","-0.8044","4","2","0.8095","1.1905","1.6139","0","0.3837"
"Paul Arriola","DCU","2019","2648","6","3","1","1.0067","0.5035","-0.0067","2","0","0.5866","-0.5866","1.5933","0.0942","0.4938"
"Nicolás Gaitán","CHI","2019","2160","2","2","2","1.2982","-0.0831","0.7018","2","0","0.2695","-0.2695","1.5677","0.6136","0.5448"
"Kei Kamara","COL","2019","2788","3","3","1","1.2234","0.5123","-0.2234","1","0","0.2309","-0.2309","1.4542","0.0598","0.3197"
"Corey Baird","RSL","2019","2258","4","3","2","1.0945","0.6717","0.9055","1","0","0.3595","-0.3595","1.4541","1.5091","0.7417"
"Maximiliano Moralez","NYC","2019","2700","3","3","0","0.33","0.6754","-0.33","8","1","1.1233","-0.1233","1.4533","0","0.1718"
"Andre Shinyashiki","COL","2019","1858","4","3","1","1.1759","0.3921","-0.1759","1","0","0.2723","-0.2723","1.4482","1.0571","1.0283"
"Diego Chara","POR","2019","2910","3","1","0","1","-0.7009","-1","1","1","0.4364","0.5636","1.4364","0","0.2266"
"Nicolás Mezquida","COL","2019","1604","1","0","0","0.2293","-0.2293","-0.2293","4","1","1.2063","-0.2063","1.4357","0","0.2447"
"Theo Bair","VAN","2019","909","3","1","0","1.4061","-1.1485","-1.4061","0","0","0","0","1.4061","0","1.1647"
"Carles Gil","NER","2019","3343","2","0","0","0.4787","-0.4787","-0.4787","5","0","0.8961","-0.8961","1.3748","0","0.2168"
"Krisztián Németh","SKC","2019","1717","4","2","2","1.0636","0.1611","0.9364","1","0","0.3072","-0.3072","1.3708","0.4118","0.27"
"Carlos Vela","LAFC","2019","2985","3","1","1","0.6832","0.0527","0.3168","3","0","0.6641","-0.6641","1.3473","0.1316","0.2246"
"Alexandru Mitrita","NYC","2019","2326","6","4","2","1.1274","0.2556","0.8726","2","0","0.2159","-0.2159","1.3433","1.2624","0.7"
"Darwin Quintero","MIN","2019","2359","1","0","0","0.6019","-0.6019","-0.6019","4","2","0.7344","1.2656","1.3364","0","0.0093"
"Mauro Manotas","HOU","2019","2754","3","1","1","0.682","0.1827","0.318","4","0","0.6533","-0.6533","1.3353","0.3849","0.2622"
"Valentín Castellanos","NYC","2019","2256","4","2","1","1.0754","0.2153","-0.0754","2","0","0.2443","-0.2443","1.3197","0.5477","0.5858"
"Michael Barrios","FCD","2019","3000","3","0","0","0.8942","-0.8942","-0.8942","2","1","0.4183","0.5817","1.3124","0","0.7764"
"Héber","NYC","2019","1725","2","1","1","0.5765","-0.0427","0.4235","2","1","0.7161","0.2839","1.2926","0.8983","0.4463"
"Tesho Akindele","ORL","2019","2066","3","2","2","1.0595","0.3317","0.9405","2","0","0.2088","-0.2088","1.2683","1.216","0.6464"
"Teal Bunbury","NER","2019","2391","4","3","1","1.0595","0.4926","-0.0595","1","0","0.1732","-0.1732","1.2327","0.9509","0.8315"
"Raúl Ruidíaz","SEA","2019","1954","3","2","2","0.9286","-0.2516","1.0714","2","0","0.2827","-0.2827","1.2113","0.1474","0.2685"
"Wayne Rooney","DCU","2019","2533","4","2","1","1.0691","-0.0851","-0.0691","1","0","0.1031","-0.1031","1.1722","0.4046","0.5327"
"Hwang In-Beom","VAN","2019","3078","3","0","0","0.6245","-0.6245","-0.6245","2","1","0.5464","0.4536","1.1709","0","0.8067"
"Diego Valeri","POR","2019","2857","2","1","1","0.3459","0.4907","0.6541","6","1","0.8042","0.1958","1.1501","0.4102","0.143"
"Sam Johnson","RSL","2019","1407","4","3","3","1.1126","0.9128","1.8874","0","0","0","0","1.1126","1.7046","0.6273"
"Uriel Antuna","LAG","2019","2591","1","1","1","0.2514","0.5648","0.7486","3","1","0.8594","0.1406","1.1108","0.0723","0.0182"
"Nicolás Lodeiro","SEA","2019","2745","3","0","0","0.3093","-0.3093","-0.3093","3","1","0.7691","0.2309","1.0784","0","0.0642"
"Jesús Medina","NYC","2019","839","2","1","1","0.972","-0.0822","0.028","1","0","0.0474","-0.0474","1.0194","0.3087","0.2675"
"Nani","ORL","2019","2495","4","2","0","0.7318","-0.5784","-0.7318","1","0","0.2868","-0.2868","1.0186","0","0.4393"
"Fafa Picault","PHI","2019","2035","2","2","0","0.7467","-0.3592","-0.7467","1","1","0.271","0.729","1.0178","0","0.5656"
"Zlatan Ibrahimovic","LAG","2019","2862","6","3","1","1.0105","0.286","-0.0105","0","0","0","0","1.0105","0.1939","0.3875"
"Yordy Reyna","VAN","2019","2183","1","1","0","0.2963","-0.1627","-0.2963","3","0","0.7077","-0.7077","1.004","0","0.2037"
"Adama Diomande","LAFC","2019","1575","3","1","0","0.8843","-0.7408","-0.8843","1","0","0.1151","-0.1151","0.9994","0","0.6236"
"Jeremy Ebobisse","POR","2019","2539","1","1","1","0.7807","0.0727","0.2193","1","0","0.2185","-0.2185","0.9992","1.05","0.8198"
"Marc Rzatkowski","NYRB","2019","2546","2","0","0","0.3628","-0.3628","-0.3628","4","0","0.6285","-0.6285","0.9913","0","0.1412"
"Jordan Morris","SEA","2019","2191","3","2","2","0.9833","0.1146","1.0167","0","0","0","0","0.9833","0.8646","0.5128"
"Chris Wondolowski","SJE","2019","2247","2","2","0","0.5129","-0.1554","-0.5129","3","0","0.4579","-0.4579","0.9708","0","0.0358"
"Memo Rodríguez","HOU","2019","1526","1","1","0","0.2935","0.1053","-0.2935","2","1","0.6415","0.3585","0.935","0","0.1065"
"Cristian Pavón","LAG","2019","1048","5","2","1","0.8223","0.2051","0.1777","2","0","0.1092","-0.1093","0.9315","0.5196","0.342"
"Angelo Rodríguez","MIN","2019","1901","3","2","1","0.8171","-0.2167","0.1829","1","0","0.0836","-0.0836","0.9007","0.0106","0.3883"
"Alejandro Romero Gamarra","NYRB","2019","2103","2","0","0","0.2989","-0.2989","-0.2989","3","0","0.5968","-0.5968","0.8957","0","0.1702"
"Tomás Conechny","POR","2019","437","1","0","0","0.3168","-0.3168","-0.3168","2","1","0.5569","0.4431","0.8737","0","0.0088"
"Héctor Villalba","ATL","2019","1030","4","1","0","0.4678","-0.4092","-0.4678","2","0","0.4027","-0.4027","0.8704","0","0.1222"
"Leonardo Jara","DCU","2019","2540","0","0","0","0","0","0","3","2","0.8639","1.1361","0.8639","0","0"
"Ezequiel Barco","ATL","2019","1046","3","2","0","0.5975","-0.0526","-0.5975","1","0","0.2213","-0.2213","0.8188","0","0.333"
"Jesús Ferreira","FCD","2019","2653","2","2","1","0.5058","0.5442","0.4942","3","0","0.2958","-0.2958","0.8016","0.3741","0.1678"
"Julian Gressel","ATL","2019","2898","1","1","0","0.0695","-0.0032","-0.0695","3","1","0.7317","0.2683","0.8011","0","-0.0000057422"
"Brandon Vázquez","ATL","2019","703","2","0","0","0.3828","-0.3828","-0.3828","1","1","0.4112","0.5888","0.794","0","0.3753"
"Mathieu Choinière","MTL","2019","767","4","0","0","0.752","-0.752","-0.752","0","0","0","0","0.752","0","0.6276"
"Mason Toye","MIN","2019","901","1","0","0","0.2868","-0.2868","-0.2868","1","1","0.455","0.545","0.7418","0","0.4796"
"Josh Pérez","LAFC","2019","532","2","2","0","0.5212","-0.0769","-0.5212","1","1","0.2145","0.7855","0.7357","0","0.0742"
"Luis Díaz","CLB","2019","883","6","3","0","0.7318","-0.2866","-0.7318","0","0","0","0","0.7318","0","0.4271"
"Gyasi Zardes","CLB","2019","2705","2","2","1","0.6171","0.5001","0.3829","1","0","0.081","-0.081","0.6981","0.7951","0.4094"
"Marvin Loría","POR","2019","893","4","3","1","0.6895","0.4125","0.3105","0","0","0","0","0.6895","0.6917","0.2009"
"Marco Delgado","TOR","2019","2767","0","0","0","0","0","0","3","0","0.6718","-0.6718","0.6718","0","0"
"Orji Okwonkwo","MTL","2019","1875","2","1","1","0.2839","0.3393","0.7161","3","0","0.3874","-0.3874","0.6712","0.003","0.0114"
"Maximiliano Urruti","MTL","2019","2649","1","0","0","0.0886","-0.0886","-0.0886","4","1","0.5745","0.4255","0.6631","0","0.0077"
"Pedro Santos","CLB","2019","3034","2","1","0","0.3481","-0.2571","-0.3481","2","0","0.293","-0.293","0.6411","0","0.301"
"Darren Mattocks","CIN","2019","1385","2","1","0","0.1898","-0.041","-0.1898","2","0","0.4469","-0.4469","0.6367","0","0.1358"
"Cole Bassett","COL","2019","1146","2","2","1","0.5706","0.3912","0.4294","1","0","0.0628","-0.0628","0.6333","0.9983","0.446"
"Sam Nicholson","COL","2019","1976","2","0","0","0.1476","-0.1476","-0.1476","2","1","0.4834","0.5166","0.631","0","0.056"
"Aaron Herrera","RSL","2019","3028","0","0","0","0","0","0","2","2","0.6302","1.3698","0.6302","0","0"
"Michaell Chirinos","VAN","2019","441","2","2","1","0.6161","0.1856","0.3839","0","0","0","0","0.6161","0.9999","0.5781"
"Valeri Qazaishvili","SJE","2019","2307","3","1","0","0.6064","-0.424","-0.6064","0","0","0","0","0.6064","0","0.3027"
"Ilie Sánchez","SKC","2019","2767","0","0","0","0","0","0","2","1","0.603","0.397","0.603","0","0"
"Dániel Sallói","SKC","2019","1704","1","1","0","0.3072","-0.1843","-0.3072","1","0","0.2922","-0.2922","0.5994","0","0.0074"
"Mauricio Pereyra","ORL","2019","430","0","0","0","0","0","0","2","1","0.5823","0.4177","0.5823","0","0"
"Justin Meram","ATL","2019","1368","1","1","1","0.1997","0.1386","0.8003","2","0","0.3764","-0.3764","0.5761","0.5562","0.1111"
"Ricardo Pepi","FCD","2019","113","0","0","0","0","0","0","1","0","0.5743","-0.5743","0.5743","0","0"
"Víctor Rodríguez","SEA","2019","1186","0","0","0","0","0","0","3","2","0.5723","1.4277","0.5723","0","0"
"Eric Remedi","ATL","2019","2213","1","1","0","0.3212","-0.0382","-0.3212","1","0","0.2492","-0.2492","0.5704","0","0.1359"
"Brenden Aaronson","PHI","2019","1825","1","0","0","0.0842","-0.0842","-0.0842","1","0","0.4814","-0.4814","0.5656","0","0.0054"
"Brian White","NYRB","2019","1441","2","1","0","0.532","-0.208","-0.532","0","0","0","0","0.532","0","0.4852"
"Quincy Amarikwa","DCU","2019","560","2","0","0","0.3555","-0.3555","-0.3555","2","0","0.1651","-0.1651","0.5206","0","0.0188"
"Ethan Finlay","MIN","2019","2108","1","0","0","0.5174","-0.5174","-0.5174","0","0","0","0","0.5174","0","0.3139"
"Luciano Acosta","DCU","2019","2362","1","1","0","0.0909","-0.0109","-0.0909","1","0","0.4232","-0.4232","0.5141","0","0.0313"
"Saphir Taïder","MTL","2019","2976","2","0","0","0.1346","-0.1346","-0.1346","2","0","0.3732","-0.3732","0.5078","0","0.0666"
"Jorge Moreira","POR","2019","2482","3","0","0","0.3228","-0.3228","-0.3228","1","1","0.1809","0.8191","0.5037","0","0.1663"
"Luis Caicedo","NER","2019","2575","1","0","0","0.0867","-0.0867","-0.0867","1","0","0.3805","-0.3805","0.4672","0","0.0419"
"Zdenek Ondrasek","FCD","2019","855","0","0","0","0","0","0","2","1","0.4649","0.5351","0.4649","0","0"
"Jefferson Savarino","RSL","2019","2496","2","2","0","0.1824","0.323","-0.1824","2","1","0.2805","0.7195","0.4629","0","0.1272"
"Cristhian Paredes","POR","2019","1805","0","0","0","0","0","0","2","0","0.4592","-0.4592","0.4592","0","0"
"Latif Blessing","LAFC","2019","2962","0","0","0","0","0","0","2","0","0.4587","-0.4587","0.4587","0","0"
"Joaquín Ardáiz","VAN","2019","502","1","1","0","0.4559","0.2118","-0.4559","0","0","0","0","0.4559","0","0.8175"
"Kevin Molino","MIN","2019","978","1","1","1","0.455","0.3748","0.545","0","0","0","0","0.455","0","0.000007995"
"Favio Álvarez","LAG","2019","1330","1","0","0","0.0728","-0.0728","-0.0728","2","1","0.3776","0.6224","0.4505","0","0.0625"
"Benji Michel","ORL","2019","1071","1","1","1","0.2764","0.2693","0.7236","1","0","0.1697","-0.1697","0.4461","0.979","0.2706"
"Jonathan Osorio","TOR","2019","1921","1","1","0","0.3595","0.0763","-0.3595","1","0","0.0831","-0.0831","0.4427","0","0.0019"
"Richie Laryea","TOR","2019","1600","2","0","0","0.4411","-0.4411","-0.4411","0","0","0","0","0.4411","0","0.2447"
"Brad Smith","SEA","2019","2146","1","0","0","0.05","-0.05","-0.05","1","1","0.3825","0.6175","0.4326","0","0.0038"
"Johnny Russell","SKC","2019","2315","2","1","1","0.4291","0.257","0.5709","0","0","0","0","0.4291","0.0067","0.2169"
"Christian Ramirez","LAFC","2019","1020","1","0","0","0.4204","-0.4204","-0.4204","0","0","0","0","0.4204","0","0.2138"
"Marco Fabián","PHI","2019","1372","1","1","0","0.1535","0.1086","-0.1535","1","0","0.2653","-0.2653","0.4188","0","0.0115"
"Juan Agudelo","NER","2019","2136","0","0","0","0","0","0","3","0","0.4161","-0.4161","0.4161","0","0"
"Harold Cummings","SJE","2019","1520","0","0","0","0","0","0","1","0","0.4129","-0.4129","0.4129","0","0"
"Bojan Krkić","MTL","2019","650","2","1","0","0.2338","0.1868","-0.2338","1","0","0.1766","-0.1766","0.4104","0","0.0757"
"Dom Dwyer","ORL","2019","1779","1","1","0","0.1607","-0.0727","-0.1607","1","0","0.2378","-0.2378","0.3985","0","0.1099"
"Bryan Acosta","FCD","2019","2309","1","1","1","0.2994","0.3555","0.7006","1","0","0.0984","-0.0984","0.3979","0.1422","0.0426"
"Alejandro Pozuelo","TOR","2019","2728","2","1","1","0.1593","0.4095","0.8407","2","0","0.2352","-0.2352","0.3945","0.6068","0.0719"
"Jamiro Monteiro","PHI","2019","2249","2","1","0","0.394","0.3173","-0.394","0","0","0","0","0.394","0","0.2414"
"Chris Mueller","ORL","2019","1530","1","0","0","0.1153","-0.1153","-0.1153","1","1","0.2764","0.7236","0.3917","0","0.0818"
"Benny Feilhaber","COL","2019","673","0","0","0","0","0","0","1","1","0.3877","0.6123","0.3877","0","0"
"Robinho","CLB","2019","1206","1","0","0","0.1179","-0.1179","-0.1179","1","0","0.2671","-0.2671","0.385","0","0.0437"
"Osvaldo Alonso","MIN","2019","2585","0","0","0","0","0","0","1","0","0.3768","-0.3768","0.3768","0","0"
"Sergio Santos","PHI","2019","710","1","0","0","0.2911","-0.2911","-0.2911","1","0","0.0842","-0.0842","0.3753","0","0.1691"
"Nedum Onuoha","RSL","2019","2554","0","0","0","0","0","0","1","0","0.3695","-0.3695","0.3695","0","0"
"Brooks Lennon","RSL","2019","1745","1","1","0","0.3595","-0.0555","-0.3595","0","0","0","0","0.3595","0","0.0237"
"Youness Mokhtar","CLB","2019","482","0","0","0","0","0","0","3","0","0.3577","-0.3577","0.3577","0","0"
"Alberth Elis","HOU","2019","2138","3","2","0","0.275","-0.1041","-0.275","1","0","0.0785","-0.0785","0.3535","0","0.1083"
"Lassi Lappalainen","MTL","2019","746","2","1","1","0.3514","0.4124","0.6486","0","0","0","0","0.3514","0.1483","0.0716"
"Magnus Eriksson","SJE","2019","3061","2","0","0","0.1735","-0.1735","-0.1735","1","0","0.1778","-0.1778","0.3513","0","0.0886"
"Eduard Atuesta","LAFC","2019","2874","0","0","0","0","0","0","1","1","0.3494","0.6506","0.3494","0","0"
"Juan Fernando Caicedo","NER","2019","1201","1","0","0","0.1967","-0.1967","-0.1967","1","1","0.1489","0.8511","0.3456","0","0.1827"
"Ulises Segura","DCU","2019","1985","2","2","0","0.1727","0.5377","-0.1727","3","0","0.1723","-0.1723","0.345","0","0.0147"
"Erickson Gallardo","TOR","2019","255","0","0","0","0","0","0","1","0","0.3417","-0.3417","0.3417","0","0"
"Derrick Etienne","NYRB","2019","514","2","0","0","0.3406","-0.3406","-0.3406","0","0","0","0","0.3406","0","0.0568"
"Mark-Anthony Kaye","LAFC","2019","2729","0","0","0","0","0","0","1","0","0.3258","-0.3258","0.3258","0","0"
"Kenny Saief","CIN","2019","619","1","0","0","0.3125","-0.3125","-0.3125","0","0","0","0","0.3125","0","0.2728"
"Tomás Martínez","HOU","2019","2486","2","0","0","0.3102","-0.3102","-0.3102","0","0","0","0","0.3102","0","0.1655"
"Paxton Pomykal","FCD","2019","2083","1","1","0","0.0278","0.126","-0.0278","1","0","0.2799","-0.2799","0.3077","0","0"
"Eryk Williamson","POR","2019","276","1","0","0","0.3032","-0.3032","-0.3032","0","0","0","0","0.3032","0","0.2845"
"Gustavo Bou","NER","2019","1265","2","1","1","0.3021","-0.2178","0.6979","0","0","0","0","0.3021","0.1682","0.4388"
"Diego Rubio","COL","2019","2202","1","1","0","0.2989","-0.0696","-0.2989","0","0","0","0","0.2989","0","0.0682"
"Jordan Hamilton","TOR","2019","685","2","1","0","0.2958","-0.1106","-0.2958","0","0","0","0","0.2958","0","0.3148"
"Lucas Rodríguez","DCU","2019","2966","0","0","0","0","0","0","2","0","0.2897","-0.2897","0.2897","0","0"
"Ismael Tajouri-Shradi","NYC","2019","1033","0","0","0","0","0","0","1","1","0.2879","0.7121","0.2879","0","0"
"Sacha Kljestan","ORL","2019","1530","1","1","0","0.2868","0.0714","-0.2868","0","0","0","0","0.2868","0","0.0288"
"Abu Danladi","MIN","2019","843","0","0","0","0","0","0","1","0","0.2868","-0.2868","0.2868","0","0"
"Alejandro Bedoya","PHI","2019","3118","0","0","0","0","0","0","1","0","0.2836","-0.2836","0.2836","0","0"
"Luis Argudo","CLB","2019","1191","0","0","0","0","0","0","2","0","0.2814","-0.2814","0.2814","0","0"
"Graham Zusi","SKC","2019","2587","0","0","0","0","0","0","1","0","0.2725","-0.2725","0.2725","0","0"
"Bradley Wright-Phillips","NYRB","2019","1273","0","0","0","0","0","0","2","0","0.2717","-0.2717","0.2717","0","0"
"David Accam","PHI","2019","374","1","1","1","0.271","0.5053","0.729","0","0","0","0","0.271","0.6761","0.1833"
"Pablo Aránguiz","FCD","2019","627","2","0","0","0.2558","-0.2558","-0.2558","0","0","0","0","0.2558","0","0.2666"
"Kelyn Rowe","SKC","2019","770","1","1","0","0.0395","0.1346","-0.0395","1","0","0.2148","-0.2148","0.2543","0","0.0353"
"Romell Quioto","HOU","2019","889","1","1","0","0.0689","0.0532","-0.0689","1","0","0.1843","-0.1843","0.2532","0","0.1183"
"Tom Barlow","NYRB","2019","653","2","2","0","0.2483","0.5308","-0.2483","0","0","0","0","0.2483","0","0.0648"
"Dion Pereira","ATL","2019","768","0","0","0","0","0","0","1","1","0.2481","0.7519","0.2481","0","0"
