"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Jonathan Campbell","CHI","2017","1144","325","0.8523","0.8447","2.4834","0.7641","24.471","10.6529","0.0844"
"Kellyn Acosta","FCD","2013","1081","106","0.7925","0.7691","2.4795","2.3391","22.6843","11.2375","0.0916"
"Evan Bush","MTL","2013","97","22","0.6818","0.5696","2.4681","11.2188","48.2896","43.9405","0.1454"
"Tommy Redding","ORL","2016","1475","238","0.8319","0.8216","2.4634","1.0351","23.234","8.3303","0.1099"
"Jake Nerwinski","VAN","2020","98","23","0.9565","0.8495","2.4613","10.7013","13.8682","3.11","0.1184"
"Sean Davis","NYRB","2017","1936","117","0.8547","0.8337","2.4583","2.1011","16.0978","6.3987","0.0381"
"Aníbal Godoy","SJE","2018","2533","277","0.8989","0.8901","2.4549","0.8863","21.5909","6.6932","0.0809"
"Sean Davis","NYRB","2016","1270","85","0.8471","0.8182","2.4517","2.8843","18.5924","8.7346","0.0441"
"Zakaria Diallo","MTL","2019","2233","538","0.8364","0.8319","2.4455","0.4546","24.1874","8.8345","0.1621"
"Xavier Arreaga","SEA","2020","202","71","0.8732","0.8389","2.4408","3.4377","21.8439","7.096","0.185"
"George Fochive","POR","2015","732","55","0.8","0.7557","2.4371","4.431","23.9932","12.3426","0.0537"
"Darrius Barnes","NER","2016","364","54","0.8148","0.7697","2.4368","4.5126","21.6512","6.5167","0.1301"
"Memo Rodríguez","HOU","2017","364","15","0.8667","0.7047","2.4293","16.1953","13.3239","6.647","0.0192"
"Wilfried Moimbé","MIN","2019","354","41","0.6341","0.5749","2.4276","5.9209","26.7036","17.1378","0.0974"
"Vadim Demidov","MIN","2017","288","86","0.8721","0.8439","2.4262","2.8212","24.1215","10.2016","0.1981"
"Omar González","TOR","2020","199","42","0.881","0.8235","2.4146","5.7489","21.4435","8.4114","0.1662"
"Clarence Goodson","SJE","2015","2594","523","0.7457","0.7411","2.413","0.4614","28.0447","14.517","0.1598"
"Damien Perrinelle","NYRB","2017","2139","466","0.7575","0.7523","2.4058","0.5163","24.1289","14.0186","0.1459"
"Nick LaBrocca","COL","2015","673","24","0.7917","0.6924","2.3831","9.9295","23.8896","11.869","0.0249"
"Omar Gaber","LAFC","2018","295","22","0.8636","0.7556","2.3775","10.8067","19.4355","10.2245","0.0296"
"Dilly Duka","MTL","2015","1904","64","0.7188","0.6818","2.3654","3.6959","21.2386","10.2368","0.0223"
"Eric Gehrig","CHI","2015","2373","342","0.6901","0.6832","2.3606","0.6902","26.9625","16.9598","0.1369"
"Román Torres","SEA","2018","778","184","0.7554","0.7426","2.3589","1.282","24.8165","11.235","0.0955"
"Juninho Pereira","LAG","2014","2940","281","0.879","0.8706","2.3532","0.8374","18.9702","5.793","0.0697"
"Chris Duvall","NYRB","2015","1382","160","0.7125","0.6978","2.3509","1.4693","23.5555","13.4399","0.1037"
"Ryan Hollingshead","FCD","2015","2314","230","0.7391","0.7289","2.35","1.0217","22.0319","11.5615","0.0647"
"Tommy Redding","NYRB","2018","100","17","0.7059","0.5678","2.3471","13.8063","23.3304","21.7418","0.1364"
"Todd Dunivant","LAG","2014","396","58","0.7241","0.6838","2.3412","4.0366","25.0822","15.2732","0.0658"
"Daniel Paladini","CLB","2014","234","17","1","0.8625","2.3375","13.7499","21.7017","7.0691","0.0277"
"Brad Stuver","CLB","2016","194","81","0.7407","0.7119","2.3361","2.8841","37.7843","29.5791","0.2075"
"Luis Binks","MTL","2020","200","36","0.8056","0.7408","2.3321","6.4779","23.3107","13.9342","0.1658"
"Kosuke Kimura","NYRB","2014","964","112","0.7679","0.7471","2.3282","2.0788","22.1762","10.8798","0.0712"
"Eddie Segura","LAFC","2020","205","69","0.8841","0.8503","2.3278","3.3737","22.3716","8.91","0.225"
"Shamit Shome","MTL","2018","282","10","1","0.7685","2.3151","23.1509","18.8907","9.154","0.0212"
"Justin Morrow","TOR","2014","2895","472","0.7076","0.7027","2.3026","0.4878","22.7495","14.6338","0.1202"
"Sam Cronin","MIN","2017","1676","179","0.8659","0.8531","2.3017","1.2859","18.2485","4.5794","0.064"
"Brek Shea","ORL","2015","1579","145","0.8069","0.7911","2.2943","1.5823","20.5478","8.6385","0.0591"
"Tommy Redding","ORL","2015","99","19","1","0.8799","2.2815","12.0077","21.095","10.5437","0.0698"
"Hassoun Camara","MTL","2015","531","69","0.7971","0.7641","2.2755","3.2978","24.8223","13.8167","0.0792"
"James Riley","LAG","2014","269","46","0.7826","0.7332","2.2747","4.9451","18.0387","13.3175","0.098"
"Jake Nerwinski","VAN","2018","2454","255","0.6902","0.6813","2.2699","0.8902","21.1867","13.5186","0.0907"
"Jimmy Maurer","FCD","2018","1285","397","0.7254","0.7197","2.2648","0.5705","40.7149","31.5036","0.1879"
"Gastón Sauro","CLB","2018","574","150","0.8733","0.8583","2.2523","1.5015","21.319","6.4852","0.1332"
"Paulo Renato","SJE","2015","395","64","0.75","0.7149","2.2456","3.5088","24.9525","13.8","0.1106"
"Pablo Mastroeni","COL","2013","332","37","0.9189","0.8584","2.2394","6.0523","20.2411","12.0222","0.0396"
"Ty Harden","SJE","2015","136","18","0.9444","0.82","2.2394","12.4412","23.1976","10.6758","0.0818"
"Dave Romney","LAG","2016","792","81","0.679","0.6514","2.2374","2.7622","25.8174","16.3073","0.0772"
"Michael Bradley","TOR","2014","2364","372","0.9059","0.8999","2.2366","0.6012","20.7112","5.8183","0.0953"
"Eric Kronberg","MTL","2015","293","90","0.5889","0.5641","2.2304","2.4782","49.3654","43.4853","0.2383"
"Peter Luccin","FCD","2013","213","18","1","0.8766","2.2215","12.3416","17.0952","7.1939","0.0489"
"Rafael Ramos","ORL","2016","1101","124","0.7016","0.6837","2.2173","1.7881","21.7555","12.3106","0.0836"
"Jorge Moreira","POR","2020","91","20","0.9","0.7897","2.2052","11.0258","25.1642","9.6772","0.1009"
"Román Torres","MIA","2020","161","25","0.72","0.6318","2.2051","8.8204","30.5351","24.5272","0.112"
"Jeff Attinella","POR","2019","999","318","0.6604","0.6535","2.2012","0.6922","43.2392","35.8999","0.238"
"Dario Zuparic","POR","2020","194","62","0.9194","0.8841","2.1849","3.5241","25.6959","8.536","0.1654"
"Ricardo Clark","CLB","2018","693","94","0.9043","0.8812","2.1698","2.3083","20.8401","5.3818","0.0477"
"Oswaldo Minda","CHV","2013","1299","59","0.8644","0.8279","2.1545","3.6517","20.9635","8.1884","0.0405"
"Chris Seitz","FCD","2015","682","198","0.6465","0.6356","2.1517","1.0867","43.1395","36.1297","0.1691"
"Boniek García","HOU","2019","2822","199","0.8693","0.8586","2.1372","1.074","17.5498","4.1579","0.0529"
"Earl Edwards Jr.","ORL","2017","92","19","0.8421","0.7296","2.137","11.2475","36.0721","29.2584","0.1667"
"Fidel Escobar","NYRB","2018","410","82","0.6951","0.6691","2.133","2.6012","24.2454","17.818","0.1162"
"Jimmy Maurer","FCD","2019","200","60","0.8333","0.798","2.1224","3.5374","34.3619","22.5572","0.1336"
"Jermaine Jones","NER","2015","1400","150","0.7","0.6859","2.1128","1.4085","27.542","15.6116","0.0961"
"Kevin Doyle","COL","2015","1605","24","0.8333","0.7453","2.1125","8.8019","16.6595","8.2321","0.0146"
"Tim Parker","VAN","2015","1370","296","0.7804","0.7733","2.1063","0.7116","27.1971","11.8116","0.1481"
"Haris Medunjanin","PHI","2018","2723","421","0.8599","0.8549","2.1022","0.4993","23.739","9.0394","0.091"
"Ryan Hollingshead","FCD","2016","2183","227","0.7137","0.7044","2.1006","0.9254","20.7404","11.9711","0.0763"
"Eric Miller","MIN","2019","478","46","0.7174","0.6718","2.0985","4.562","21.4555","12.3425","0.0745"
"Sam Vines","COL","2020","195","38","0.7632","0.7079","2.0981","5.5213","23.1733","13.3824","0.1045"
"Xavier Kouassi","NER","2017","1330","104","0.8558","0.8356","2.0965","2.0159","18.1221","5.1241","0.0514"
"Reggie Cannon","FCD","2019","2523","355","0.8056","0.7997","2.0957","0.5903","16.3289","4.5465","0.0788"
"Bradley Diallo","LAG","2017","1502","180","0.7667","0.7551","2.0903","1.1613","20.796","10.3078","0.091"
"Richie Marquez","PHI","2016","3211","577","0.7504","0.7468","2.0827","0.361","25.2924","12.3451","0.1557"
"Josh Williams","CLB","2014","1206","118","0.8136","0.7959","2.0792","1.7621","18.513","7.5081","0.0732"
"Tsubasa Endoh","TOR","2016","1478","36","0.8889","0.8313","2.0732","5.7588","17.9673","5.8906","0.0176"
"Rodrigo Schlegel","ORL","2020","98","17","0.9412","0.8192","2.0731","12.1946","20.367","8.4897","0.1618"
"Chris Seitz","HOU","2018","601","194","0.6031","0.5924","2.0716","1.0678","47.6948","40.084","0.2115"
"Michael Bradley","TOR","2017","2902","508","0.8937","0.8896","2.0679","0.4071","19.7523","5.9646","0.1161"
"Fabinho","PHI","2018","769","78","0.7308","0.7043","2.067","2.65","23.0067","11.7624","0.0624"
"Jeff Attinella","RSL","2014","981","332","0.6325","0.6263","2.0644","0.6218","44.552","39.0456","0.2205"
"Russell Canouse","DCU","2018","1680","179","0.8715","0.86","2.0595","1.1505","16.3972","4.2601","0.08"
"Kyle Beckerman","RSL","2016","2550","310","0.8","0.7934","2.0576","0.6637","24.078","10.8497","0.084"
"Sergio Campbell","CLB","2015","96","23","0.9565","0.8673","2.0531","8.9266","22.3156","5.39","0.1429"
"Dylan Remick","HOU","2017","1262","181","0.6685","0.6572","2.0527","1.1341","21.8732","14.3305","0.1275"
"Jorge Corrales","CHI","2018","1417","204","0.7647","0.7547","2.049","1.0044","23.639","11.5581","0.0919"
"Yordany Alvarez","RSL","2013","1084","136","0.8456","0.8306","2.0433","1.5024","17.9337","7.8217","0.0633"
"Logan Pause","CHI","2014","725","60","0.85","0.816","2.0385","3.3975","18.2836","7.866","0.0501"
"Darwin Cerén","HOU","2018","2068","173","0.8382","0.8264","2.037","1.1775","23.7723","10.3434","0.0681"
"Dylan Remick","SEA","2015","1720","276","0.7138","0.7064","2.0317","0.7361","20.664","12.2004","0.1033"
"Francois Affolter","SJE","2018","736","146","0.8219","0.808","2.0308","1.391","20.7202","9.022","0.1222"
"Harrison Afful","CLB","2020","201","29","0.8276","0.7578","2.023","6.9758","17.6648","5.6152","0.108"
"Gonzalo Pineda","SEA","2014","2431","224","0.8705","0.8615","2.014","0.8991","19.5718","7.2342","0.0622"
"Reto Ziegler","FCD","2020","200","65","0.8154","0.7846","1.9986","3.0748","21.5797","11.9246","0.1837"
"Brendan McDonough","VAN","2019","69","22","0.9091","0.8185","1.9933","9.0602","24.5307","7.3861","0.1229"
"Baggio Husidic","LAG","2017","491","31","1","0.9359","1.9859","6.4062","17.9183","0.7011","0.0254"
"Kyle Beckerman","RSL","2013","2456","286","0.8462","0.8392","1.982","0.693","20.4715","9.3074","0.0784"
"Fabinho","PHI","2014","1757","183","0.6667","0.6559","1.9786","1.0812","23.6218","17.7314","0.1154"
"Jonathan Osorio","TOR","2019","1921","113","0.8407","0.8233","1.9697","1.7431","16.7543","5.0234","0.0355"
"Kaká","ORL","2016","2109","39","0.8718","0.8213","1.9682","5.0467","15.5866","4.2314","0.0141"
"Pedro Gallese","ORL","2020","193","36","0.75","0.6954","1.9663","5.4618","37.8003","31.954","0.1133"
"Maximiliano Urruti","FCD","2018","2991","39","0.7179","0.6676","1.9636","5.0348","30.5502","22.4309","0.0164"
"Carlyle Mitchell","VAN","2014","778","152","0.8816","0.8687","1.9545","1.2859","20.5501","7.0097","0.1462"
"Maynor Figueroa","FCD","2017","2520","469","0.7164","0.7123","1.9505","0.4159","27.1846","14.8666","0.1406"
"Ryan Hollingshead","FCD","2018","903","96","0.7812","0.761","1.9412","2.0221","20.3711","6.1932","0.0496"
"Boniek García","HOU","2015","1547","92","0.8152","0.7943","1.928","2.0956","15.2055","7.8338","0.0375"
"Jalil Anibaba","HOU","2016","2837","376","0.6383","0.6332","1.9205","0.5108","26.0304","17.6632","0.1227"
"Przemyslaw Frankowski","CHI","2019","2534","112","0.8393","0.8222","1.915","1.7098","18.4121","3.8494","0.0359"
"Jalil Anibaba","HOU","2017","522","100","0.7","0.6809","1.9058","1.9058","27.854","15.2778","0.1033"
"André Horta","LAFC","2018","456","16","1","0.881","1.9035","11.8969","24.9559","4.3412","0.0124"
"Andrew Weber","POR","2015","95","30","0.6667","0.6035","1.8962","6.3205","45.8201","39.3262","0.1809"
"Stephen Keel","FCD","2013","549","85","0.8941","0.8719","1.8885","2.2217","24.1151","10.2959","0.0959"
"Aly Ghazal","VAN","2017","679","46","0.8913","0.8503","1.8843","4.0962","17.9348","5.3925","0.0674"
"Karl Ouimette","NYRB","2016","634","108","0.7037","0.6863","1.8799","1.7406","20.2547","11.4329","0.1438"
"Chris McCann","ATL","2017","1075","141","0.7801","0.7668","1.8787","1.3324","20.512","10.2595","0.0429"
"Marcelo Silva","RSL","2020","193","52","0.8846","0.8487","1.8691","3.5945","21.1647","6.9708","0.1651"
"Juninho Pernambucano","NYRB","2013","1064","93","0.8817","0.8617","1.8659","2.0064","22.7908","9.7033","0.0463"
"Emiliano Amor","SKC","2018","375","56","0.8393","0.8061","1.856","3.3143","26.9243","10.0748","0.1241"
"Kenney Walker","LAG","2015","317","16","0.9375","0.8218","1.8506","11.5661","17.3498","5.3116","0.0164"
"Jasser Khmiri","VAN","2020","198","61","0.8852","0.855","1.8458","3.0258","23.4833","4.9695","0.1711"
"Pablo Mastroeni","LAG","2013","297","24","0.9583","0.8817","1.8381","7.6586","21.9103","1.8592","0.0219"
"Jalen Robinson","DCU","2018","362","71","0.7746","0.7488","1.8367","2.587","19.8446","8.0468","0.0884"
"Eloy Room","CLB","2020","201","47","0.7447","0.7056","1.8351","3.9044","37.8919","30.431","0.1491"
"Ashtone Morgan","TOR","2018","1102","85","0.6824","0.6608","1.8343","2.158","21.0294","12.7325","0.0457"
"Tim Melia","SKC","2020","196","63","0.6667","0.6376","1.8308","2.9061","40.1921","32.5158","0.1983"
"Rafael Ramos","CHI","2018","122","11","0.9091","0.7436","1.8203","16.5485","17.4847","11.2595","0.0299"
"Steve Clark","POR","2019","2411","837","0.7646","0.7625","1.8067","0.2159","38.4561","28.5664","0.2163"
"Adolfo Machado","HOU","2018","1887","248","0.8024","0.7951","1.8038","0.7274","23.2937","8.484","0.1163"
"Jimmy Medranda","SKC","2017","2232","108","0.7407","0.7241","1.7978","1.6646","22.3702","12.3721","0.0299"
"Chris Pontius","DCU","2014","298","11","0.9091","0.746","1.7943","16.3115","18.714","6.555","0.0157"
"Tyler Miller","SEA","2017","97","22","0.8182","0.7367","1.7931","8.1505","40.1814","32.6757","0.1657"
"Sebastien Le Toux","PHI","2014","2193","42","0.7619","0.7193","1.7891","4.2597","22.6281","15.4565","0.0184"
"Toni Dovale","SKC","2014","1095","33","0.8788","0.8246","1.7887","5.4204","15.3497","0.6273","0.0159"
"Jámison Olave","NYRB","2014","2722","422","0.8555","0.8512","1.7786","0.4215","24.2833","9.6289","0.1493"
"Victor Giro","ORL","2017","471","68","0.7206","0.6945","1.7744","2.6094","20.7624","10.6155","0.0763"
"Donnie Smith","NER","2016","236","12","0.75","0.6022","1.7741","14.7846","17.8143","12.5733","0.0614"
"Joseph Greenspan","COL","2015","203","28","0.6786","0.6153","1.7704","6.323","26.5965","19.5623","0.1014"
"Ike Opara","MIN","2019","2814","520","0.8058","0.8024","1.7645","0.3393","21.2819","9.6268","0.142"
"Joel Waterman","MTL","2020","200","37","0.7838","0.7362","1.7613","4.7602","25.9526","9.66","0.1295"
"Steven Birnbaum","DCU","2014","2044","381","0.7822","0.7775","1.7601","0.462","26.0233","12.8408","0.1599"
"Jon Erice","VAN","2019","1907","358","0.8827","0.8778","1.7567","0.4907","18.2967","5.857","0.0935"
"Jon Kempin","CLB","2018","496","148","0.777","0.7652","1.7545","1.1855","33.9532","24.9099","0.1667"
"Marcelo","CHI","2019","1268","263","0.7947","0.788","1.7521","0.6662","24.2052","9.7426","0.1252"
"Cordell Cato","SJE","2016","1518","147","0.6599","0.648","1.7506","1.1909","19.0614","13.1069","0.0684"
"David Ousted","VAN","2013","1264","417","0.5923","0.5882","1.7402","0.4173","49.0068","42.7395","0.2085"
"Tim Parker","NYRB","2020","195","28","0.7857","0.7237","1.7377","6.2062","22.5461","12.6089","0.1303"
"Jay Chapman","TOR","2018","1083","55","0.8727","0.8412","1.7366","3.1575","16.1439","5.2858","0.0241"
"Walker Zimmerman","FCD","2014","849","141","0.8227","0.8104","1.7302","1.2271","25.3856","11.7528","0.1197"
"Johan Kappelhof","CHI","2019","2796","405","0.7827","0.7785","1.7186","0.4244","21.7106","8.8113","0.1089"
"Matthew Watson","CHI","2015","725","35","0.8857","0.8369","1.7078","4.8794","20.5567","7.2976","0.0307"
"Tristan Blackmon","LAFC","2018","575","82","0.7805","0.7598","1.6947","2.0667","21.9831","10.7763","0.0617"
"Mohammed Saeid","CLB","2016","2134","245","0.9061","0.8992","1.6932","0.6911","19.9812","4.5578","0.059"
"Eriq Zavaleta","CHV","2014","1442","235","0.8085","0.8013","1.6909","0.7195","26.456","13.7011","0.1384"
"Gustavo Bou","NER","2019","1265","10","0.9","0.731","1.6905","16.9046","17.9278","10.833","0.0085"
"Abdoulie Mansally","RSL","2015","1438","199","0.6935","0.685","1.6893","0.8489","23.4636","13.6162","0.0875"
"Carlos Ascues","ORL","2018","804","147","0.8231","0.8116","1.6887","1.1488","23.8488","10.2209","0.1052"
"Richie Marquez","PHI","2017","1314","242","0.8347","0.8277","1.6872","0.6972","23.346","8.1602","0.1319"
"Mehdi Ballouchy","NYC","2015","1326","66","0.8333","0.8078","1.6842","2.5518","18.4363","6.9645","0.0316"
"Benny Feilhaber","SKC","2015","2939","137","0.8102","0.798","1.6775","1.2245","21.4969","10.162","0.0444"
"Saad Abdul-Salaam","NYC","2018","304","71","0.8732","0.8496","1.677","2.362","19.292","1.6667","0.0904"
"Marco Farfan","POR","2018","578","57","0.6667","0.6373","1.6725","2.9341","18.116","14.1087","0.0609"
"José Manuel Rivera Galvan","CHV","2013","307","8","1","0.7933","1.6539","20.6734","25.5701","12.2762","0.008"
"Steven Caldwell","TOR","2015","146","27","0.8148","0.7536","1.6528","6.1216","28.4229","9.8431","0.1076"
"Tomás Martínez","HOU","2019","2486","79","0.8228","0.8019","1.6522","2.0914","20.4649","8.2334","0.0291"
"Andreu Fontàs","SKC","2018","106","14","1","0.8822","1.6498","11.784","21.9315","7.82","0.078"
"Kyle Reynish","ATL","2017","161","41","0.9268","0.8866","1.6474","4.0181","31.1023","18.9806","0.146"
"Juan Agudelo","NER","2013","1108","11","0.9091","0.7595","1.6457","14.9606","17.7635","12.995","0.0113"
"Kevin Garcia","HOU","2017","233","11","0.7273","0.5795","1.6251","14.7735","24.4345","22.425","0.0412"
"Bacary Sagna","MTL","2018","877","148","0.7432","0.7323","1.6247","1.0978","20.7193","10.5357","0.1144"
"David Ferreira","FCD","2013","2626","63","0.8413","0.8156","1.6146","2.5628","18.3071","7.7744","0.0247"
"Reggie Cannon","FCD","2020","200","20","0.8","0.7194","1.6125","8.0624","23.1595","14.8063","0.0721"
"Raheem Edwards","CHI","2019","268","26","0.8462","0.7842","1.6115","6.198","17.3509","7.559","0.0727"
"Sean Franklin","VAN","2018","933","91","0.6703","0.6526","1.6107","1.77","24.6924","17.6557","0.0778"
"Tim Howard","COL","2019","2378","770","0.5701","0.568","1.6038","0.2083","48.6648","42.9204","0.1955"
"Benny Feilhaber","COL","2019","673","48","0.8958","0.8624","1.6032","3.3399","21.4637","8.0764","0.0489"
"Troy Perkins","SEA","2015","342","108","0.5556","0.5407","1.6027","1.484","53.3676","47.8283","0.1718"
"Johan Blomberg","COL","2019","99","9","0.8889","0.7109","1.6023","17.803","12.3704","5.7244","0.024"
"Dax McCarty","NYRB","2015","2959","391","0.8824","0.8783","1.6","0.4092","19.0265","5.6432","0.1017"
"Andrew Putna","RSL","2018","156","51","0.7647","0.7335","1.5927","3.1229","33.5034","26.238","0.1422"
"Sebastián Méndez","ORL","2019","1997","263","0.8973","0.8913","1.5912","0.605","16.6083","4.9056","0.0847"
"Judson","SJE","2019","2064","333","0.8739","0.8691","1.5838","0.4756","22.4618","6.0473","0.0843"
"Mix Diskerud","NYC","2016","874","32","0.8125","0.763","1.5827","4.946","18.8938","9.5881","0.0193"
