"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Marc Burch","MIN","2018","451","0","0","0","0","0","0","2","0","0.1958","-0.1958","0.1958","0","0"
"Tristan Blackmon","LAFC","2018","575","0","0","0","0","0","0","4","0","0.1923","-0.1923","0.1923","0","0"
"Luis Robles","NYRB","2018","3049","0","0","0","0","0","0","1","0","0.1889","-0.1889","0.1889","0","0"
"Zack Steffen","CLB","2018","2834","0","0","0","0","0","0","1","0","0.166","-0.166","0.166","0","0"
"Fatai Alashe","SJE","2018","426","0","0","0","0","0","0","1","0","0.1651","-0.1651","0.1651","0","0"
"Donny Toia","ORL","2018","256","1","0","0","0.0427","-0.0427","-0.0427","1","1","0.121","0.879","0.1638","0","0.0446"
"Jørgen Skjelvik","LAG","2018","2820","0","0","0","0","0","0","3","1","0.1571","0.8429","0.1571","0","0"
"Brent Kallman","MIN","2018","2161","0","0","0","0","0","0","2","0","0.156","-0.156","0.156","0","0"
"Jack Elliott","PHI","2018","1543","1","1","0","0.0956","0.2185","-0.0956","2","0","0.0601","-0.0601","0.1556","0","0.0646"
"Tim Parker","NYRB","2018","2858","1","0","0","0.0449","-0.0449","-0.0449","1","0","0.1075","-0.1075","0.1524","0","0.0428"
"Connor Maloney","CLB","2018","33","0","0","0","0","0","0","1","1","0.1522","0.8478","0.1522","0","0"
"Cameron Lindley","ORL","2018","221","2","0","0","0.0547","-0.0547","-0.0547","3","0","0.0974","-0.0974","0.1521","0","0.0393"
"Rudy Camacho","MTL","2018","1696","2","0","0","0.126","-0.126","-0.126","1","0","0.0226","-0.0226","0.1486","0","0.0467"
"Chris Schuler","ORL","2018","860","1","0","0","0.1457","-0.1457","-0.1457","0","0","0","0","0.1457","0","0.1609"
"Collin Martin","MIN","2018","594","4","3","0","0.1158","0.015","-0.1158","1","0","0.0271","-0.0271","0.1429","0","0.0989"
"Fidel Escobar","NYRB","2018","410","2","0","0","0.1409","-0.1409","-0.1409","0","0","0","0","0.1409","0","0.1126"
"David Horst","RSL","2018","343","0","0","0","0","0","0","1","0","0.1394","-0.1394","0.1394","0","0"
"José Villarreal","ORL","2018","62","0","0","0","0","0","0","2","0","0.1352","-0.1352","0.1352","0","0"
"Yeferson Quintana","SJE","2018","867","0","0","0","0","0","0","1","0","0.134","-0.134","0.134","0","0"
"Ashtone Morgan","TOR","2018","1102","1","1","0","0.0717","0.0385","-0.0717","3","0","0.0616","-0.0616","0.1333","0","0.0088"
"Ayo Akinola","TOR","2018","67","0","0","0","0","0","0","2","1","0.1332","0.8668","0.1332","0","0"
"Dominic Oduro","SJE","2018","55","0","0","0","0","0","0","1","0","0.1305","-0.1305","0.1305","0","0"
"Joe Willis","HOU","2018","2595","0","0","0","0","0","0","3","0","0.1286","-0.1286","0.1286","0","0"
"Liam Fraser","TOR","2018","657","3","2","0","0.0802","0.1768","-0.0802","1","0","0.0463","-0.0463","0.1265","0","0.0571"
"Tyler Miller","LAFC","2018","3267","0","0","0","0","0","0","1","0","0.1258","-0.1258","0.1258","0","0"
"Marco Farfan","POR","2018","578","0","0","0","0","0","0","3","0","0.121","-0.121","0.121","0","0"
"Leonardo","HOU","2018","1976","0","0","0","0","0","0","1","0","0.1194","-0.1194","0.1194","0","0"
"Lamar Neagle","SEA","2018","140","0","0","0","0","0","0","1","0","0.1061","-0.1061","0.1061","0","0"
"Matt Turner","NER","2018","2646","0","0","0","0","0","0","2","0","0.0971","-0.0971","0.0971","0","0"
"Ema Twumasi","FCD","2018","48","1","0","0","0.0945","-0.0945","-0.0945","0","0","0","0","0.0945","0","0.0653"
"Lalas Abubakar","CLB","2018","1928","0","0","0","0","0","0","3","0","0.0919","-0.0919","0.0919","0","0"
"Jalen Robinson","DCU","2018","362","0","0","0","0","0","0","1","0","0.0903","-0.0903","0.0903","0","0"
"Julio Cascante","POR","2018","1921","1","0","0","0.0338","-0.0338","-0.0338","2","0","0.056","-0.056","0.0899","0","0.0289"
"José Rafael Hernández","ATL","2018","22","0","0","0","0","0","0","1","0","0.089","-0.089","0.089","0","0"
"Danilo Silva","LAFC","2018","789","0","0","0","0","0","0","2","0","0.0819","-0.0819","0.0819","0","0"
"Eric Calvillo","SJE","2018","171","2","1","0","0.0803","0.108","-0.0803","0","0","0","0","0.0803","0","0.0502"
"José Aja","VAN","2018","1669","0","0","0","0","0","0","2","0","0.0797","-0.0797","0.0797","0","0"
"Harrison Heath","MIN","2018","148","1","0","0","0.0791","-0.0791","-0.0791","0","0","0","0","0.0791","0","0.0001"
"Brad Guzan","ATL","2018","3198","0","0","0","0","0","0","1","0","0.0785","-0.0785","0.0785","0","0"
"James Sands","NYC","2018","227","1","1","0","0.0205","0.1193","-0.0205","1","0","0.0573","-0.0573","0.0778","0","0.0143"
"Dominic Oduro","MTL","2018","61","2","0","0","0.0768","-0.0768","-0.0768","0","0","0","0","0.0768","0","0.0807"
"Kip Colvey","COL","2018","216","0","0","0","0","0","0","2","0","0.0722","-0.0722","0.0722","0","0"
"Marco Donadel","MTL","2018","109","2","0","0","0.0713","-0.0713","-0.0713","0","0","0","0","0.0713","0","0.0254"
"Ricky Lopez-Espin","RSL","2018","31","1","0","0","0.066","-0.066","-0.066","0","0","0","0","0.066","0","0.0119"
"Mitchell Taintor","TOR","2018","95","0","0","0","0","0","0","1","0","0.0605","-0.0605","0.0605","0","0"
"Jonathan Mensah","CLB","2018","2549","2","1","0","0.0584","0.2214","-0.0584","0","0","0","0","0.0584","0","0.0467"
"Kortne Ford","COL","2018","1234","2","0","0","0.0323","-0.0323","-0.0323","2","0","0.0234","-0.0234","0.0557","0","0.0221"
"João Pedro","LAG","2018","93","0","0","0","0","0","0","1","0","0.0544","-0.0544","0.0544","0","0"
"Juan David Cabezas","HOU","2018","314","1","1","0","0.0103","0.0015","-0.0103","1","0","0.0438","-0.0438","0.0541","0","0.0069"
"Rafael Ramos","CHI","2018","122","0","0","0","0","0","0","1","0","0.0539","-0.0539","0.0539","0","0"
"Shane O'Neill","ORL","2018","1217","3","1","0","0.0508","-0.0355","-0.0508","0","0","0","0","0.0508","0","0.0244"
"Guillermo Hauche","NER","2018","191","2","0","0","0.0474","-0.0474","-0.0474","0","0","0","0","0.0474","0","0.034"
"Shawn Barry","RSL","2018","217","0","0","0","0","0","0","1","0","0.0471","-0.0471","0.0471","0","0"
"Caleb Calvert","COL","2018","43","0","0","0","0","0","0","1","0","0.0469","-0.0469","0.0469","0","0"
"Matt Polster","CHI","2018","140","0","0","0","0","0","0","2","0","0.0449","-0.0449","0.0449","0","0"
"Stefan Frei","SEA","2018","3244","0","0","0","0","0","0","1","0","0.0447","-0.0447","0.0447","0","0"
"Abel Aguilar","FCD","2018","154","3","0","0","0.0438","-0.0438","-0.0438","0","0","0","0","0.0438","0","0.0403"
"Stefan Marinovic","VAN","2018","2387","0","0","0","0","0","0","2","0","0.0409","-0.0409","0.0409","0","0"
"Aidan Daniels","TOR","2018","16","1","0","0","0.0401","-0.0401","-0.0401","0","0","0","0","0.0401","0","0.0001"
"Jesse González","FCD","2018","2082","0","0","0","0","0","0","1","0","0.0393","-0.0393","0.0393","0","0"
"A.J. DeLaGarza","HOU","2018","395","0","0","0","0","0","0","1","0","0.0375","-0.0375","0.0375","0","0"
"Harold Cummings","SJE","2018","2030","0","0","0","0","0","0","1","0","0.0372","-0.0372","0.0372","0","0"
"Lamine Sané","ORL","2018","1490","0","0","0","0","0","0","2","0","0.0362","-0.0362","0.0362","0","0"
"Adam Henley","RSL","2018","290","1","0","0","0.0357","-0.0357","-0.0357","0","0","0","0","0.0357","0","0.0069"
"Marcelo Silva","RSL","2018","1704","1","1","0","0.0353","-0.0046","-0.0353","0","0","0","0","0.0353","0","0.0366"
"Demar Phillips","RSL","2018","383","1","0","0","0.0352","-0.0352","-0.0352","0","0","0","0","0.0352","0","0.0119"
"Josh Williams","CLB","2018","1621","1","0","0","0.0208","-0.0208","-0.0208","1","0","0.0141","-0.0141","0.0349","0","0.0208"
"Louis Béland-Goyette","MTL","2018","130","0","0","0","0","0","0","1","0","0.0326","-0.0326","0.0326","0","0"
"Sebastien Ibeagha","NYC","2018","1914","1","0","0","0.0318","-0.0318","-0.0318","0","0","0","0","0.0318","0","0.0185"
"David Bingham","LAG","2018","3327","0","0","0","0","0","0","1","0","0.0317","-0.0317","0.0317","0","0"
"Victor Arboleda","POR","2018","36","0","0","0","0","0","0","1","0","0.0314","-0.0314","0.0314","0","0"
"George Bello","ATL","2018","192","1","0","0","0.03","-0.03","-0.03","0","0","0","0","0.03","0","0.0173"
"Calum Mallace","LAFC","2018","54","1","0","0","0.0279","-0.0279","-0.0279","0","0","0","0","0.0279","0","0"
"Jonathan Campbell","CHI","2018","1117","0","0","0","0","0","0","1","0","0.0274","-0.0274","0.0274","0","0"
"Aurélien Collin","NYRB","2018","384","0","0","0","0","0","0","1","0","0.0238","-0.0238","0.0238","0","0"
"Cristian Cásseres Jr","NYRB","2018","107","1","0","0","0.0219","-0.0219","-0.0219","0","0","0","0","0.0219","0","0.0125"
"Frédéric Brillant","DCU","2018","2390","0","0","0","0","0","0","1","0","0.0215","-0.0215","0.0215","0","0"
"Bruno Miranda","DCU","2018","129","1","0","0","0.0183","-0.0183","-0.0183","0","0","0","0","0.0183","0","0.0287"
"Maxime Chanot","NYC","2018","1696","0","0","0","0","0","0","1","0","0.0174","-0.0174","0.0174","0","0"
"Yura Movsisyan","CHI","2018","79","1","0","0","0.0165","-0.0165","-0.0165","0","0","0","0","0.0165","0","0.0202"
"Víctor Cabrera","MTL","2018","1016","0","0","0","0","0","0","1","0","0.0146","-0.0146","0.0146","0","0"
"Clint Irwin","TOR","2018","684","0","0","0","0","0","0","1","0","0.0137","-0.0137","0.0137","0","0"
"Mo Adams","CHI","2018","989","0","0","0","0","0","0","1","0","0.0122","-0.0122","0.0122","0","0"
"Kevin Partida","SJE","2018","308","1","0","0","0.0115","-0.0115","-0.0115","0","0","0","0","0.0115","0","0.0062"
"Evan Bush","MTL","2018","3325","0","0","0","0","0","0","1","0","0.0101","-0.0101","0.0101","0","0"
"Carlos Vela","LAFC","2019","2985","120","53","25","17.9685","4.2914","7.0315","53","4","7.8654","-3.8654","25.8339","10.116","8.4098"
"Zlatan Ibrahimovic","LAG","2019","2862","119","52","22","18.7197","2.208","3.2803","39","5","5.5132","-0.5132","24.2328","13.2053","12.7283"
"Josef Martínez","ATL","2019","2808","93","40","21","17.5146","-0.1997","3.4854","28","1","2.4648","-1.4648","19.9794","11.4466","9.3486"
"Diego Rossi","LAFC","2019","3127","99","48","16","11.6083","1.6644","4.3917","43","6","7.2737","-1.2737","18.882","8.1633","5.3492"
"Mauro Manotas","HOU","2019","2754","79","28","11","12.3974","-2.3926","-1.3974","35","5","5.0445","-0.0445","17.4419","8.833","8.1261"
"Sebastián Blanco","POR","2019","2768","88","27","3","6.5699","-2.8702","-3.5699","74","10","9.661","0.339","16.231","1.9541","3.9414"
"Aleksandar Katai","CHI","2019","2281","94","27","5","6.6372","-1.6772","-1.6372","27","6","7.0921","-1.0921","13.7293","1.7753","4.3037"
"Cristian Espinoza","SJE","2019","2736","79","31","2","4.5479","-1.4822","-2.5479","51","6","9.0833","-3.0833","13.6312","0.7821","2.3152"
"Raúl Ruidíaz","SEA","2019","1954","62","26","11","12.4804","-1.0145","-1.4804","11","1","1.0924","-0.0924","13.5728","5.6183","7.9021"
"Alberth Elis","HOU","2019","2138","62","29","7","7.0301","2.2127","-0.0301","32","7","6.4859","0.514","13.516","3.8182","3.6655"
"Nemanja Nikolic","CHI","2019","2134","40","16","6","10.4421","-2.7592","-4.4421","20","0","3.0198","-3.0198","13.4619","2.9844","6.7625"
"Kacper Przybylko","PHI","2019","2462","68","34","15","10.9401","0.8165","4.0599","21","4","2.5064","1.4936","13.4465","11.2978","7.3484"
"Darwin Quintero","MIN","2019","2359","68","21","5","8.2723","-3.0185","-3.2723","47","4","5.1622","-1.1622","13.4345","3.1576","5.4019"
"Daniel Royer","NYRB","2019","2522","59","29","7","8.8374","-0.0626","-1.8374","26","7","4.5542","2.4458","13.3916","2.8835","5.0779"
"Michael Barrios","FCD","2019","3000","52","17","4","5.1958","-1.6993","-1.1958","53","11","8.0678","2.9322","13.2636","1.6658","2.5745"
"Przemyslaw Frankowski","CHI","2019","2534","46","20","5","6.1214","0.1536","-1.1214","43","7","7.0723","-0.0723","13.1936","2.3392","2.3776"
"Chris Wondolowski","SJE","2019","2247","59","27","11","11.0405","0.0767","-0.0405","22","1","1.9974","-0.9974","13.0379","5.8405","5.8343"
"C.J. Sapong","CHI","2019","2777","47","24","11","10.5403","-0.8329","0.4597","25","1","2.4885","-1.4885","13.0288","7.1079","7.2612"
"Julian Gressel","ATL","2019","2898","61","23","5","5.3602","0.0091","-0.3602","52","11","7.2857","3.7143","12.6459","3.0022","3.504"
"Jozy Altidore","TOR","2019","1835","43","22","10","9.1121","0.7509","0.8879","22","4","3.1519","0.848","12.264","7.2916","5.9563"
"Uriel Antuna","LAG","2019","2591","45","17","6","7.9989","-0.9485","-1.9989","31","3","4.2284","-1.2284","12.2272","4.2714","5.0117"
"Héber","NYC","2019","1725","46","23","14","9.4198","0.0713","4.5802","23","3","2.7258","0.2742","12.1456","7.4328","5.5866"
"Gyasi Zardes","CLB","2019","2705","49","18","10","10.4955","-1.7805","-0.4955","23","2","1.635","0.365","12.1305","6.3635","7.3716"
"Maximiliano Moralez","NYC","2019","2700","38","18","3","4.093","0.8442","-1.093","72","10","7.9594","2.0406","12.0524","1.4434","2.2434"
"Latif Blessing","LAFC","2019","2962","37","10","6","7.0901","-1.8039","-1.0901","37","3","4.821","-1.821","11.911","2.3804","3.8235"
"Brian Fernández","POR","2019","1570","66","28","10","9.4621","1.0851","0.5379","19","1","2.3766","-1.3766","11.8388","6.7433","6.4092"
"Kei Kamara","COL","2019","2788","73","31","6","10.3336","0.696","-4.3336","16","0","1.3704","-1.3704","11.7039","2.4484","5.3784"
"Alejandro Pozuelo","TOR","2019","2728","52","19","5","4.3775","-0.151","0.6225","53","6","7.1877","-1.1877","11.5652","2.8764","3.0428"
"Danny Hoesen","SJE","2019","1690","50","22","4","8.5325","-2.1893","-4.5325","22","2","2.9409","-0.9409","11.4734","2.3812","5.5911"
"Carles Gil","NER","2019","3343","55","18","6","4.3806","1.0553","1.6194","70","7","7.0112","-0.0112","11.3918","2.8684","2.499"
"Pity Martínez","ATL","2019","2301","61","16","3","5.4553","-1.86","-2.4553","41","6","5.8305","0.1695","11.2858","2.255","3.2924"
"Johnny Russell","SKC","2019","2315","42","18","7","6.1146","-0.9328","0.8854","34","4","5.1253","-1.1253","11.2399","3.1788","3.5693"
"Cristian Penilla","NER","2019","1959","53","18","5","6.351","-1.3374","-1.351","38","5","4.8028","0.1972","11.1538","3.6078","4.3956"
"Diego Valeri","POR","2019","2857","67","21","4","5.8069","-1.1138","-1.8069","50","4","5.2966","-1.2966","11.1035","2.0872","3.3707"
"Valeri Qazaishvili","SJE","2019","2307","95","28","5","7.8973","-1.1188","-2.8973","32","5","3.0055","1.9945","10.9028","3.1166","4.4911"
"Valentín Castellanos","NYC","2019","2256","69","28","10","8.1106","0.0644","1.8894","28","4","2.7837","1.2163","10.8942","8.818","6.3647"
"Nicolás Lodeiro","SEA","2019","2745","45","16","5","4.5486","-0.0648","0.4514","44","6","6.2878","-0.2878","10.8364","3.126","2.6292"
"Jordan Morris","SEA","2019","2191","37","18","9","7.579","0.5428","1.421","19","6","3.2216","2.7784","10.8006","6.0545","5.3085"
"Jeremy Ebobisse","POR","2019","2539","46","19","10","8.7038","-0.5168","1.2962","20","1","2.0964","-1.0964","10.8003","5.4493","6.2397"
"Dom Dwyer","ORL","2019","1779","52","21","4","8.5995","-2.5732","-4.5995","6","3","1.9808","1.0192","10.5803","1.7182","5.5299"
"Jesús Ferreira","FCD","2019","2653","54","22","8","8.3293","-0.252","-0.3293","29","3","2.2361","0.7639","10.5654","3.8247","4.0997"
"Adama Diomande","LAFC","2019","1575","48","16","7","7.4514","-1.8014","-0.4514","18","5","2.7502","2.2498","10.2015","4.731","3.8792"
"Gerso","SKC","2019","1895","37","14","2","5.5519","-1.6139","-3.5519","25","6","4.5279","1.4721","10.0798","0.5395","2.8704"
"Krisztián Németh","SKC","2019","1717","42","16","7","7.6092","-0.4878","-0.6092","21","2","2.3407","-0.3407","9.9499","2.9836","3.3859"
"Magnus Eriksson","SJE","2019","3061","70","16","5","4.3696","-1.6931","0.6304","65","6","5.5407","0.4593","9.9103","2.1625","2.1851"
"Angelo Rodríguez","MIN","2019","1901","48","18","5","8.1489","-1.6095","-3.1489","17","1","1.5004","-0.5004","9.6493","3.0379","5.3236"
"Tesho Akindele","ORL","2019","2066","39","20","9","7.9838","-0.425","1.0162","27","1","1.6425","-0.6425","9.6263","5.0913","5.0108"
"Andre Shinyashiki","COL","2019","1858","41","16","6","6.374","1.7165","-0.374","23","2","3.1965","-1.1965","9.5705","4.2791","4.343"
"Pedro Santos","CLB","2019","3034","62","18","9","4.6373","-0.1086","4.3627","43","4","4.8215","-0.8215","9.4588","6.9408","3.4782"
"Teal Bunbury","NER","2019","2391","55","20","6","7.269","-1.3885","-1.269","25","1","2.0221","-1.0221","9.2911","4.3116","4.9611"
"Nani","ORL","2019","2495","42","15","6","3.9877","1.006","2.0123","44","4","5.2936","-1.2936","9.2813","4.784","2.7768"
"Fafa Picault","PHI","2019","2035","43","20","4","6.2063","-0.8498","-2.2063","18","4","2.9211","1.0789","9.1274","1.1814","4.1173"
"Alexandru Mitrita","NYC","2019","2326","63","23","10","6.1963","0.4301","3.8038","19","2","2.7523","-0.7523","8.9485","5.9126","4.0843"
"Wayne Rooney","DCU","2019","2533","50","14","5","6.7943","-2.0884","-1.7943","30","3","2.0717","0.9283","8.866","2.2806","3.5308"
"Paul Arriola","DCU","2019","2648","50","21","5","5.0995","0.4764","-0.0995","36","2","3.5998","-1.5998","8.6993","2.7037","2.8742"
"Mark-Anthony Kaye","LAFC","2019","2729","24","9","2","1.8557","0.4872","0.1443","50","7","6.8277","0.1723","8.6834","1.1379","0.9712"
"Dominique Badji","FCD","2019","2190","37","20","6","6.869","-0.6469","-0.869","21","3","1.7089","1.2911","8.5779","2.1991","3.0546"
"Alejandro Romero Gamarra","NYRB","2019","2103","31","11","5","3.0185","0.5026","1.9815","40","4","5.3495","-1.3495","8.3679","3.8685","1.9823"
"Saphir Taïder","MTL","2019","2976","51","16","4","5.0656","0.8154","-1.0656","32","3","3.2279","-0.2279","8.2934","2.7109","2.56"
"Shea Salinas","SJE","2019","1514","17","6","6","3.8112","0.3543","2.1888","35","3","4.3261","-1.3261","8.1373","2.1284","1.5688"
"Jamiro Monteiro","PHI","2019","2249","34","17","2","3.9755","-0.3513","-1.9755","28","5","4.1563","0.8437","8.1318","1.3899","2.3993"
"Albert Rusnák","RSL","2019","2658","61","24","5","4.5085","0.4772","0.4915","49","2","3.6187","-1.6187","8.1272","2.5402","2.7912"
"Jefferson Savarino","RSL","2019","2496","71","36","8","5.3204","1.3135","2.6796","36","3","2.6567","0.3433","7.9771","5.319","3.1772"
"Felipe Gutiérrez","SKC","2019","2952","42","21","7","4.5674","-0.0272","2.4326","37","1","3.4003","-2.4003","7.9678","3.258","2.9776"
"Damir Kreilach","RSL","2019","2874","44","12","4","4.4161","-0.0669","-0.4161","30","3","3.3187","-0.3187","7.7348","1.5789","2.783"
"Zdenek Ondrasek","FCD","2019","855","23","15","7","5.8418","0.9292","1.1582","11","2","1.8239","0.1761","7.6657","1.9133","1.8163"
"Juan Agudelo","NER","2019","2136","28","8","3","4.9867","-1.7012","-1.9867","25","1","2.6289","-1.6289","7.6156","2.0393","3.3366"
"Dániel Sallói","SKC","2019","1704","47","14","1","5.629","-2.8493","-4.629","18","1","1.946","-0.946","7.575","0.7542","2.5709"
"Orji Okwonkwo","MTL","2019","1875","48","14","8","4.9408","1.5214","3.0592","18","2","2.6206","-0.6206","7.5614","3.198","2.0627"
"Memo Rodríguez","HOU","2019","1526","41","19","7","5.491","0.8515","1.509","17","2","1.9399","0.0601","7.431","4.0905","3.1649"
"Anton Tinnerholm","NYC","2019","2919","24","12","1","2.923","-0.6891","-1.923","28","7","4.4696","2.5304","7.3925","0.6948","1.962"
"Diego Rubio","COL","2019","2202","35","8","5","4.3005","-0.1471","0.6995","32","4","2.9137","1.0863","7.2142","3.0554","2.378"
"Eduard Atuesta","LAFC","2019","2874","27","11","2","2.1681","1.2688","-0.1681","39","8","5.0166","2.9834","7.1847","0.5637","1.101"
"Cristian Pavón","LAG","2019","1048","30","15","3","2.8788","1.1859","0.1212","24","4","4.2404","-0.2404","7.1192","2.3255","2.0233"
"Nicolás Mezquida","COL","2019","1604","53","20","2","3.9919","-0.4253","-1.9919","22","1","3.1142","-2.1142","7.106","2.0449","3.0617"
"Ethan Finlay","MIN","2019","2108","28","7","4","4.4622","-1.4003","-0.4622","15","2","2.5579","-0.5579","7.0201","1.7763","2.0906"
"Corey Baird","RSL","2019","2258","28","13","4","4.2829","0.895","-0.2829","26","3","2.6344","0.3656","6.9173","2.1146","2.6056"
"Brian White","NYRB","2019","1441","26","11","8","5.8719","0.0546","2.1281","11","1","0.9909","0.0091","6.8628","4.9451","3.5027"
"Nicolás Gaitán","CHI","2019","2160","29","9","2","2.9487","-0.9071","-0.9487","30","4","3.5504","0.4496","6.4992","0.6136","1.6301"
"Fredy Montero","VAN","2019","2283","48","17","4","4.5188","-0.3018","-0.5188","20","2","1.9486","0.0514","6.4674","3.8089","3.9288"
"Christian Ramirez","LAFC","2019","1020","21","11","3","4.9502","-1.389","-1.9502","10","2","1.4491","0.5509","6.3993","1.3614","2.5065"
"Alexander Ring","NYC","2019","3107","40","14","4","3.1331","1.3648","0.8669","24","4","3.0751","0.9249","6.2083","2.0906","1.9704"
"Cristian Roldan","SEA","2019","2783","27","8","4","2.915","0.206","1.085","31","3","3.2609","-0.2609","6.1759","3.4364","2.4573"
"Luciano Acosta","DCU","2019","2362","45","16","4","3.4127","0.075","0.5874","24","0","2.7559","-2.7559","6.1686","2.8587","2.5506"
"Nick DeLeon","TOR","2019","2015","35","14","4","3.7752","-1.0992","0.2248","22","1","2.2528","-1.2529","6.0281","3.2598","2.5498"
"Kevin Molino","MIN","2019","978","25","8","3","2.7579","0.1816","0.2421","21","4","3.2215","0.7785","5.9794","1.1303","1.4449"
"Sam Nicholson","COL","2019","1976","40","13","2","2.877","0.026","-0.877","21","3","3.0638","-0.0638","5.9408","2.1938","1.7935"
"Allan Cruz","CIN","2019","1876","32","20","7","4.9391","2.4172","2.0609","14","0","0.9946","-0.9946","5.9337","3.98","2.7177"
"Rolf Feltscher","LAG","2019","2370","8","2","0","1.9967","-1.4262","-1.9967","19","3","3.9282","-0.9282","5.9249","0","2.2816"
"Maximiliano Urruti","MTL","2019","2649","46","15","3","3.8611","-1.3543","-0.8611","24","4","2.0608","1.9392","5.9218","1.212","1.9097"
"Juan Fernando Caicedo","NER","2019","1201","20","8","4","5.1114","0.0289","-1.1114","9","2","0.7242","1.2758","5.8356","2.5518","3.1622"
"Marco Delgado","TOR","2019","2767","35","8","2","2.3089","-0.1949","-0.3089","37","4","3.4848","0.5152","5.7937","1.3498","1.5167"
"Lucas Rodríguez","DCU","2019","2966","34","10","5","4.0808","-0.8632","0.9192","22","3","1.6592","1.3408","5.74","3.9621","2.7253"
"Chris Mueller","ORL","2019","1530","28","8","4","2.2691","0.0579","1.7309","16","3","3.4144","-0.4144","5.6836","2.7265","1.6525"
"Ruan","ORL","2019","2330","8","4","0","0.8318","-0.5826","-0.8318","16","4","4.7656","-0.7656","5.5975","0","0.9647"
"Sam Johnson","RSL","2019","1407","27","10","8","5.226","0.2539","2.774","8","0","0.3598","-0.3598","5.5858","4.8508","2.8805"
"Ilsinho","PHI","2019","1230","17","8","4","1.627","1.349","2.373","24","5","3.8933","1.1067","5.5202","2.0387","0.8278"
"Sebastian Lletget","LAG","2019","2517","28","11","3","2.7163","0.6143","0.2836","19","3","2.7853","0.2147","5.5016","0.2747","1.5899"
"Gustavo Bou","NER","2019","1265","51","21","8","4.3305","0.2608","3.6695","12","0","1.155","-1.155","5.4855","5.6307","2.879"
"Bradley Wright-Phillips","NYRB","2019","1273","25","10","2","3.7974","-1.4336","-1.7974","11","1","1.6537","-0.6537","5.4512","2.0195","3.0786"
"Hwang In-Beom","VAN","2019","3078","36","11","1","2.2517","-0.9914","-1.2517","37","2","3.0041","-1.0041","5.2558","0.6535","2.125"
"Alejandro Bedoya","PHI","2019","3118","20","7","4","1.7479","0.6505","2.2521","33","3","3.4847","-0.4847","5.2326","3.6792","1.0627"
"Marco Fabián","PHI","2019","1372","45","15","4","3.8416","-0.7136","0.1584","16","1","1.3842","-0.3842","5.2258","1.7214","2.5613"
"Yordy Reyna","VAN","2019","2183","49","24","6","3.3722","1.3484","2.6278","18","0","1.7973","-1.7973","5.1694","3.3226","2.3006"
"Marc Rzatkowski","NYRB","2019","2546","37","13","2","2.2782","-1.0259","-0.2782","28","2","2.8669","-0.8669","5.145","1.5514","1.4179"
"Darlington Nagbe","ATL","2019","3071","15","4","2","1.205","0.4132","0.795","29","4","3.8708","0.1292","5.0759","0.9453","0.8467"
"Brenden Aaronson","PHI","2019","1825","29","8","3","3.2878","-1.338","-0.2878","20","1","1.7178","-0.7178","5.0056","2.2405","1.8874"
"Jordan Hamilton","TOR","2019","685","19","12","4","4.9532","-0.8791","-0.9532","1","0","0.0409","-0.0409","4.9941","3.9403","4.0516"
"Jonathan Lewis","COL","2019","985","15","8","5","2.0519","1.9693","2.9481","16","3","2.9134","0.0866","4.9653","3.2671","1.2438"
"Emmanuel Ledesma","CIN","2019","1939","35","7","3","2.247","-0.6199","0.753","24","4","2.6867","1.3133","4.9337","0.9737","1.2991"
"Jackson Yueill","SJE","2019","2953","27","8","3","2.2435","-0.2749","0.7565","36","4","2.6664","1.3336","4.9098","1.6685","1.253"
"Tomás Martínez","HOU","2019","2486","41","10","4","3.0368","0.1179","0.9632","30","2","1.8625","0.1375","4.8993","2.5257","1.9502"
"Lucas Venuto","VAN","2019","1266","14","6","3","2.3556","0.4474","0.6443","15","1","2.46","-1.46","4.8156","2.8528","1.2476"
"Favio Álvarez","LAG","2019","1330","27","12","3","2.1192","0.94","0.8808","23","4","2.6525","1.3475","4.7716","2.2231","1.483"
"Brad Smith","SEA","2019","2146","10","3","0","0.4295","-0.2861","-0.4295","23","5","4.3156","0.6844","4.7451","0","0.1883"
"Paxton Pomykal","FCD","2019","2083","25","10","2","2.1448","-0.1743","-0.1448","28","1","2.5514","-1.5514","4.6962","0.7357","0.9459"
"Christian Ramirez","HOU","2019","725","21","14","5","3.6494","0.565","1.3506","8","1","0.9844","0.0156","4.6338","4.5666","2.8677"
"Abu Danladi","MIN","2019","843","22","6","2","2.9478","0.3899","-0.9478","9","1","1.6821","-0.6821","4.6299","1.6818","2.3979"
"Jonathan Osorio","TOR","2019","1921","24","12","4","3.0635","0.759","0.9366","15","2","1.5216","0.4784","4.585","3.9242","1.7864"
"Ulises Segura","DCU","2019","1985","22","7","3","2.0256","0.8556","0.9744","21","1","2.5506","-1.5506","4.5762","1.4461","1.2961"
"Romell Quioto","HOU","2019","889","22","11","1","1.9113","0.228","-0.9113","14","2","2.6555","-0.6555","4.5668","0.5255","1.8106"
"Cristhian Paredes","POR","2019","1805","31","10","4","3.3895","0.039","0.6106","16","1","1.1666","-0.1666","4.556","1.5284","2.3151"
