"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Mauro Díaz","FCD","2018","868","208","0.6779","0.6345","9.0325","4.3425","23.3486","3.5291","0.1544"
"Latif Blessing","LAFC","2018","1999","299","0.8094","0.7792","9.0209","3.017","15.5851","-2.5692","0.0958"
"Marcel de Jong","VAN","2018","1524","133","0.6617","0.594","8.999","6.7661","23.287","3.7103","0.0677"
"Ebenezer Ofori","NYC","2018","2047","127","0.8898","0.819","8.9825","7.0729","16.8261","1.8355","0.038"
"Jonathan dos Santos","LAG","2017","1101","134","0.8209","0.7544","8.9083","6.648","18.4159","2.9445","0.1108"
"Wil Trapp","CLB","2016","2736","200","0.84","0.7957","8.8557","4.4279","16.8689","4.454","0.051"
"Lloyd Sam","NYRB","2016","1119","276","0.6739","0.6419","8.847","3.2054","18.2749","2.5112","0.1194"
"Dax McCarty","CHI","2019","3095","300","0.82","0.7906","8.8202","2.9401","15.0585","3.6601","0.0713"
"Aleksandar Katai","CHI","2019","2281","573","0.7051","0.6897","8.805","1.5366","16.8676","-1.0318","0.1921"
"Chris Duvall","MTL","2017","2368","236","0.7458","0.7085","8.8044","3.7307","19.2445","-0.6125","0.0985"
"Richie Laryea","TOR","2019","1600","253","0.834","0.7993","8.7873","3.4732","14.1825","-3.2218","0.0979"
"Chris Wingert","NYC","2015","2335","116","0.7931","0.7174","8.782","7.5707","16.3688","3.4302","0.0465"
"Chris Pontius","PHI","2017","2361","382","0.712","0.6891","8.7649","2.2945","16.2568","-0.6831","0.1448"
"Joevin Jones","SEA","2019","1022","253","0.8103","0.7758","8.7323","3.4515","18.032","-3.2364","0.1035"
"Aníbal Godoy","SJE","2016","2084","197","0.7868","0.7425","8.7263","4.4296","21.4617","1.3216","0.0747"
"Boniek García","HOU","2015","1547","277","0.7256","0.6943","8.6745","3.1316","16.8196","0.8482","0.111"
"Gianluca Busio","SKC","2019","1046","158","0.8418","0.7869","8.6711","5.488","17.9785","-1.6719","0.0699"
"Osvaldo Alonso","SEA","2015","1977","100","0.89","0.8035","8.6533","8.6533","18.8275","4.0825","0.0473"
"Eric Alexander","HOU","2017","938","75","0.8533","0.7383","8.6246","11.4995","19.6207","3.1648","0.0544"
"Cordell Cato","SJE","2017","1199","241","0.7552","0.7196","8.5775","3.5591","16.215","-1.0555","0.1381"
"Kyle Beckerman","RSL","2015","2528","201","0.7562","0.7135","8.5767","4.267","18.7213","6.3204","0.0679"
"Graham Zusi","SKC","2013","2563","573","0.6387","0.6239","8.5246","1.4877","26.7572","2.0208","0.1943"
"Tsubasa Endoh","TOR","2019","929","199","0.7789","0.7362","8.5039","4.2733","18.0763","-3.5777","0.0985"
"Kofi Sarkodie","HOU","2013","3176","335","0.7463","0.7209","8.5019","2.5379","19.6719","2.0508","0.0896"
"Juninho Pereira","CHI","2017","1627","188","0.7872","0.742","8.4951","4.5187","20.7044","1.2326","0.0818"
"Waylon Francis","CLB","2016","1343","203","0.7438","0.7021","8.481","4.1778","18.3997","-1.1251","0.0756"
"Lee Nguyen","LAFC","2018","2008","373","0.7641","0.7414","8.4747","2.272","18.5367","1.2107","0.1037"
"Sean Davis","NYRB","2019","2821","287","0.7213","0.6917","8.473","2.9523","19.3113","5.2988","0.0635"
"Jimmy Medranda","SKC","2018","798","187","0.8449","0.7998","8.4382","4.5124","19.5756","-0.9587","0.0917"
"Borek Dockal","PHI","2018","2500","736","0.6984","0.6869","8.4354","1.1461","20.3041","2.8239","0.1714"
"Tony Rocha","NYC","2019","1000","70","0.8714","0.751","8.4281","12.0402","14.8666","2.4249","0.0483"
"Samuel Piette","MTL","2018","3251","170","0.8882","0.8391","8.3523","4.9131","20.9157","3.9966","0.039"
"Aníbal Godoy","SJE","2018","2533","167","0.8443","0.7943","8.3441","4.9965","19.3161","2.9934","0.0574"
"Kyle Beckerman","RSL","2013","2456","240","0.7333","0.6986","8.3298","3.4707","20.3738","5.5689","0.0808"
"Eric Avila","ORL","2015","1424","196","0.7449","0.7024","8.3232","4.2465","16.4642","0.9687","0.0855"
"Maximiliano Moralez","NYC","2019","2700","603","0.6783","0.6646","8.2731","1.372","20.2674","1.1862","0.1782"
"Oniel Fisher","DCU","2018","2017","267","0.7678","0.7369","8.2513","3.0904","15.5168","-1.5221","0.0939"
"Roger Espinoza","SKC","2017","2894","410","0.7878","0.7677","8.2437","2.0106","19.0935","3.5779","0.1074"
"Mauro Díaz","FCD","2014","994","172","0.6977","0.6498","8.238","4.7895","21.2812","4.5873","0.1245"
"Chris Wingert","RSL","2013","1879","206","0.8058","0.7659","8.2299","3.9951","18.5718","3.1653","0.071"
"Mikey Ambrose","ATL","2018","793","152","0.7961","0.7419","8.2285","5.4135","15.5942","-0.4766","0.1127"
"Jonathan Osorio","TOR","2014","2193","246","0.8008","0.7675","8.2007","3.3336","17.3985","1.0369","0.0915"
"Jack Price","COL","2018","3029","260","0.6423","0.6108","8.1944","3.1517","27.8552","3.4434","0.0869"
"Latif Blessing","LAFC","2019","2962","478","0.7992","0.7821","8.1747","1.7102","14.5737","2.223","0.0993"
"Eric Avila","CHV","2013","2343","290","0.631","0.6031","8.099","2.7928","19.5658","3.8692","0.1482"
"Jay Chapman","TOR","2019","610","132","0.8106","0.7493","8.0864","6.1261","16.6583","-1.3103","0.0483"
"Josué Colmán","ORL","2018","1186","236","0.7627","0.7285","8.08","3.4237","16.7806","0.1408","0.0939"
"Alexander López","HOU","2015","1006","204","0.701","0.6615","8.0636","3.9527","19.1386","0.6162","0.1117"
"Yoshimar Yotún","ORL","2017","963","203","0.67","0.6304","8.0259","3.9537","21.9623","2.5657","0.1744"
"Graham Zusi","SKC","2019","2587","406","0.7094","0.6896","8.018","1.9749","19.4995","2.4547","0.1174"
"Dax McCarty","NYRB","2015","2959","361","0.7895","0.7674","7.9601","2.205","16.7618","5.5595","0.0757"
"DaMarcus Beasley","HOU","2014","885","91","0.8242","0.7368","7.9536","8.7402","15.4365","2.597","0.0793"
"Daigo Kobayashi","VAN","2013","1765","216","0.7685","0.7317","7.9448","3.6781","17.8291","1.2831","0.0791"
"Tony Beltran","RSL","2016","2673","293","0.8191","0.7921","7.9077","2.6989","13.6056","-0.2335","0.0827"
"Eduard Atuesta","LAFC","2019","2874","481","0.7568","0.7403","7.8971","1.6418","17.7137","4.8745","0.1038"
"Ronald Matarrita","NYC","2019","2163","353","0.6516","0.6293","7.8642","2.2278","21.7257","-0.9666","0.127"
"John Goossens","CHI","2016","1376","187","0.6257","0.5836","7.8583","4.2023","23.9421","2.8547","0.1023"
"Jonathan Osorio","TOR","2013","1881","268","0.7052","0.676","7.8336","2.923","20.4614","0.7402","0.1047"
"Jaylin Lindsey","SKC","2018","603","152","0.8553","0.8037","7.8321","5.1527","15.9096","-4.2633","0.1108"
"Greg Garza","ATL","2018","1013","192","0.7708","0.7302","7.8029","4.064","16.9031","-0.8158","0.1227"
"Marc Burch","SEA","2013","1266","219","0.6027","0.5672","7.7784","3.5518","22.5505","3.2237","0.0945"
"Eduard Atuesta","LAFC","2018","1663","147","0.8095","0.7571","7.7085","5.2439","15.656","3.4085","0.0486"
"Chris Wingert","RSL","2016","1613","176","0.7727","0.729","7.6982","4.374","15.6907","2.7698","0.0665"
"Micheal Azira","MTL","2018","785","64","0.8906","0.7704","7.6943","12.0223","15.5485","4.706","0.0554"
"Marco Delgado","TOR","2015","1806","262","0.7595","0.7304","7.6479","2.9191","17.5544","1.5033","0.1137"
"Heath Pearce","NYRB","2013","1188","86","0.6977","0.609","7.6259","8.8674","22.2394","2.6758","0.0503"
"Joao Plata","RSL","2018","1864","457","0.7374","0.7207","7.6214","1.6677","18.5126","-0.1613","0.156"
"Chris Pontius","DCU","2015","1654","228","0.7456","0.7123","7.6033","3.3348","15.5027","-1.9071","0.1206"
"Lee Nguyen","NER","2013","3069","556","0.705","0.6914","7.5738","1.3622","18.6966","3.1106","0.1589"
"Dax McCarty","NYRB","2016","2439","238","0.7689","0.7371","7.5738","3.1823","16.377","6.7386","0.0642"
"Ethan Finlay","CLB","2016","2641","329","0.6444","0.6214","7.5517","2.2954","17.9589","0.4855","0.0957"
"Chris Klute","COL","2013","2916","391","0.6598","0.6405","7.5483","1.9305","21.5639","2.3453","0.1151"
"Eric Alexander","MTL","2015","963","110","0.8545","0.7862","7.5224","6.8385","16.4011","-0.184","0.0584"
"Adolfo Machado","HOU","2018","1887","108","0.713","0.6435","7.4983","6.9429","19.3291","3.7418","0.0462"
"Nicolas Hasler","TOR","2017","784","163","0.7607","0.7148","7.4901","4.5951","18.3427","-1.2657","0.1168"
"Javier Morales","RSL","2013","2466","784","0.7003","0.6907","7.4802","0.9541","19.8708","2.2737","0.2211"
"Nathan Smith","LAG","2017","984","161","0.795","0.749","7.416","4.6062","16.2448","0.1679","0.0994"
"Marc Burch","COL","2014","2036","249","0.739","0.7092","7.398","2.9711","23.3116","0.4628","0.0911"
"Alex","CHI","2014","2112","254","0.7441","0.7151","7.3589","2.8972","19.0624","2.9941","0.0933"
"Kellyn Acosta","COL","2018","1144","126","0.6587","0.6003","7.356","5.8381","25.3801","1.5908","0.1497"
"Keegan Rosenberry","PHI","2017","1143","122","0.6885","0.6282","7.3557","6.0292","20.9322","3.2181","0.0845"
"Dax McCarty","NYRB","2014","2864","222","0.8018","0.7687","7.3503","3.3109","18.2928","4.7865","0.0643"
"Micheal Azira","SEA","2014","680","42","0.881","0.7063","7.3333","17.4603","16.6147","3.1954","0.038"
"Jair Benitez","FCD","2013","2645","242","0.5826","0.5524","7.3278","3.028","24.5361","6.1881","0.0788"
"Sean Davis","NYRB","2017","1936","313","0.7764","0.753","7.3229","2.3396","15.2849","1.3969","0.0833"
"Oriol Rosell","ORL","2018","1868","155","0.8581","0.8109","7.3124","4.7177","19.4636","4.2038","0.0636"
"Jimmy Medranda","SKC","2017","2232","407","0.7445","0.7265","7.298","1.7931","18.2217","1.7256","0.1007"
"Jordan Morris","SEA","2019","2191","314","0.7293","0.7062","7.2627","2.313","15.2613","-1.2397","0.0943"
"James Riley","DCU","2013","1877","187","0.7968","0.7581","7.241","3.8722","17.3816","1.3185","0.0842"
"Benoit Cheyrou","TOR","2015","2570","181","0.7127","0.6728","7.2307","3.9949","21.2844","5.5048","0.0647"
"Víctor Rodríguez","SEA","2019","1186","303","0.6898","0.666","7.2033","2.3773","16.0237","1.279","0.1414"
"Joseph Mora","DCU","2019","1750","229","0.7729","0.7416","7.1831","3.1367","15.2324","-2.3196","0.102"
"Cristian Pavón","LAG","2019","1048","249","0.6988","0.6701","7.1445","2.8693","17.108","1.5005","0.189"
"Justin Morrow","TOR","2019","2565","473","0.7759","0.761","7.0448","1.4894","15.4142","-3.6394","0.1034"
"Mohammed Saeid","CLB","2016","2134","323","0.6904","0.6686","7.041","2.1799","23.2476","1.595","0.0991"
"Mohammed Abu","CLB","2017","1382","120","0.8667","0.8081","7.0269","5.8557","18.6594","3.037","0.0531"
"Sean Davis","NYRB","2018","2788","385","0.6701","0.6519","7.0003","1.8183","20.7243","2.3538","0.0807"
"Yohan Croizet","SKC","2019","1214","160","0.7562","0.7125","6.9973","4.3733","19.3658","-0.1689","0.0812"
"Dominic Oduro","TOR","2014","1625","239","0.6987","0.6695","6.9907","2.925","19.4132","-0.4937","0.1029"
"Diego Chara","POR","2015","2664","181","0.779","0.7404","6.9854","3.8593","19.6164","3.8147","0.0522"
"Felipe Gutiérrez","SKC","2019","2952","404","0.7376","0.7204","6.9632","1.7236","19.2291","1.6089","0.1104"
"Taylor Kemp","DCU","2015","2440","284","0.5986","0.5742","6.9349","2.4419","26.8403","2.1866","0.0971"
"Nemanja Nikolic","CHI","2019","2134","201","0.7811","0.7467","6.9123","3.439","14.8398","-2.2559","0.0665"
"Franco Escobar","ATL","2018","1940","270","0.8037","0.7781","6.9044","2.5572","15.1507","-1.0597","0.0901"
"Bobby Convey","NYRB","2014","812","113","0.7965","0.7355","6.8872","6.0948","15.878","1.2894","0.0719"
"Jordan Harvey","VAN","2017","2695","230","0.7565","0.7267","6.8627","2.9838","18.5734","2.003","0.0833"
"Mohammed Saeid","CLB","2015","1717","183","0.7158","0.6784","6.855","3.7459","21.664","1.8444","0.057"
"DaMarcus Beasley","HOU","2017","2170","212","0.7783","0.746","6.8396","3.2262","17.9584","1.1489","0.0779"
"Joao Plata","RSL","2016","2656","531","0.6855","0.6727","6.8228","1.2849","18.2247","0.4059","0.1652"
"Jordan Morris","SEA","2016","3031","411","0.747","0.7304","6.8124","1.6575","13.6229","-1.061","0.1153"
"Jan Gregus","MIN","2019","2923","443","0.6366","0.6212","6.8079","1.5368","25.0125","2.2291","0.1238"
"Seth Sinovic","SKC","2014","2992","390","0.7564","0.739","6.8069","1.7454","18.5839","0.5697","0.0985"
"Omar González","LAG","2013","2539","60","0.6833","0.57","6.7979","11.3298","15.5708","4.0729","0.0197"
"Baggio Husidic","LAG","2014","2329","338","0.7485","0.7284","6.7852","2.0074","16.5458","-1.9036","0.0802"
"Diego Chara","POR","2013","2963","224","0.7812","0.751","6.782","3.0277","18.3954","3.1178","0.0616"
"Raymon Gaddis","PHI","2019","3242","402","0.796","0.7792","6.7655","1.683","16.5155","-1.1735","0.0725"
"Stefan Ishizaki","LAG","2014","2014","427","0.63","0.6141","6.7601","1.5832","23.3951","0.3924","0.1136"
"Andy Polo","POR","2018","1771","283","0.8021","0.7783","6.7397","2.3815","17.2092","-2.0168","0.1005"
"Mark Bloom","TOR","2013","582","59","0.8136","0.6998","6.71","11.3728","20.106","1.3897","0.0808"
"Florian Jungwirth","SJE","2018","2621","133","0.7068","0.6565","6.6792","5.0219","19.935","4.8888","0.0411"
"Harrison Afful","CLB","2016","2736","632","0.6756","0.6651","6.6717","1.0557","18.4762","0.761","0.1536"
"Jalil Anibaba","SKC","2015","1374","178","0.7191","0.6818","6.6429","3.732","19.2441","1.1636","0.1064"
"Marc Burch","COL","2016","2635","370","0.6811","0.6632","6.6261","1.7908","20.4916","2.0137","0.1035"
"Kim Kee-hee","SEA","2019","2887","62","0.8548","0.7482","6.6095","10.6605","17.4617","3.3684","0.0205"
"Tyrone Mears","ATL","2017","1629","318","0.7673","0.7466","6.5877","2.0716","19.1592","-0.7609","0.1049"
"Matt Polster","CHI","2017","1898","315","0.7365","0.7156","6.5877","2.0913","19.1419","-1.668","0.1227"
"Wil Trapp","CLB","2014","2669","186","0.7957","0.7604","6.5686","3.5315","18.8347","6.6552","0.058"
"Cristian Espinoza","SJE","2019","2736","814","0.6511","0.643","6.5672","0.8068","19.069","-1.0247","0.2058"
"Jack Jewsbury","POR","2016","1654","109","0.5872","0.5271","6.5426","6.0024","24.9139","-0.4906","0.0532"
"Felipe","VAN","2018","2451","270","0.6037","0.5795","6.542","2.423","25.683","2.4746","0.0943"
"Tristan Blackmon","LAFC","2019","1510","152","0.8158","0.7728","6.5392","4.3021","16.0725","-0.1907","0.0532"
"Ilie Sánchez","SKC","2018","3369","387","0.8165","0.7996","6.5369","1.6891","19.2122","5.7574","0.0675"
"Boniek García","HOU","2014","2367","421","0.7458","0.7303","6.5355","1.5524","18.4312","2.592","0.1372"
"Michel","FCD","2015","1008","105","0.5143","0.4525","6.4884","6.1794","32.1788","3.1006","0.0725"
"Seth Sinovic","SKC","2016","578","93","0.8817","0.812","6.4802","6.968","17.1774","-1.4356","0.0664"
"Johan Kappelhof","CHI","2016","3013","112","0.7143","0.6565","6.4713","5.7779","21.5646","2.989","0.0394"
"Saphir Taïder","MTL","2019","2976","634","0.6972","0.687","6.4313","1.0144","23.2142","1.2866","0.17"
"Andy Dorman","NER","2015","1215","90","0.8556","0.7844","6.4081","7.1201","19.6829","2.5415","0.0395"
"Micheal Azira","MTL","2019","1591","118","0.8305","0.7763","6.4006","5.4242","17.1822","1.8994","0.0569"
"Sam Cronin","SJE","2014","2831","247","0.6842","0.6583","6.3909","2.5874","22.7891","2.2274","0.0748"
"Tommy Thompson","SJE","2017","1684","261","0.7739","0.7495","6.3788","2.444","17.3883","0.0538","0.0821"
"Jack Jewsbury","POR","2014","1544","164","0.7561","0.7172","6.3773","3.8886","16.9969","0.481","0.0862"
"Marco Delgado","TOR","2017","2194","369","0.7859","0.7686","6.3769","1.7282","16.9848","0.5868","0.1096"
"Sean Franklin","DCU","2015","2256","305","0.6689","0.6479","6.3759","2.0905","21.6778","-0.6316","0.1138"
"Brandon Barklage","NYRB","2013","1874","178","0.7416","0.7058","6.3751","3.5815","20.784","4.1549","0.062"
"Joseph Mora","DCU","2018","2748","258","0.7287","0.704","6.3658","2.4674","16.4306","-0.0053","0.0738"
"Johnny Russell","SKC","2018","2369","548","0.6825","0.6709","6.3552","1.1597","18.1396","-0.3053","0.1427"
"C.J. Sapong","PHI","2015","2052","302","0.6887","0.6677","6.3438","2.1006","15.2455","0.8591","0.1154"
"Zarek Valentin","POR","2017","1671","214","0.7617","0.7321","6.3344","2.96","21.5052","-0.0946","0.0771"
"Wayne Rooney","DCU","2019","2533","480","0.6646","0.6514","6.3073","1.314","23.9072","0.8565","0.1578"
"DaMarcus Beasley","HOU","2019","1126","181","0.7956","0.7607","6.3072","3.4846","17.8754","0.2656","0.1172"
"Andrés Escobar","FCD","2014","1711","253","0.7273","0.7024","6.2972","2.489","18.5828","-2.1405","0.1349"
"Eric Alexander","NYRB","2013","2642","311","0.7395","0.7193","6.284","2.0206","16.9254","2.0341","0.0866"
"Zoltán Stieber","DCU","2018","1992","389","0.6761","0.66","6.2593","1.6091","20.3727","1.8793","0.1195"
"Alejandro Bedoya","PHI","2017","2692","261","0.7548","0.7309","6.2362","2.3893","16.1182","1.8532","0.1002"
"Leonel Miranda","HOU","2015","1096","213","0.7324","0.7031","6.2298","2.9248","17.8376","0.7143","0.1088"
"Kemar Lawrence","NYRB","2015","2140","307","0.6808","0.6606","6.1943","2.0177","17.8192","-0.5859","0.088"
"Ben Sweat","NYC","2019","1406","181","0.7459","0.7117","6.1836","3.4163","16.648","-0.9003","0.0821"
"Darwin Cerén","HOU","2018","2068","147","0.7891","0.7471","6.1792","4.2035","22.8394","3.5658","0.0544"
"Tyrone Mears","SEA","2015","3179","458","0.7249","0.7114","6.1591","1.3448","19.6313","0.9366","0.1225"
"Cristian Roldan","SEA","2016","2825","339","0.7493","0.7311","6.1453","1.8128","16.8359","3.8065","0.0912"
"Marcelo Sarvas","DCU","2017","1996","134","0.7463","0.7004","6.1404","4.5824","17.996","5.9028","0.0543"
"Emmanuel Boateng","LAG","2019","991","163","0.6933","0.6557","6.1284","3.7598","15.8725","-0.3161","0.0646"
"Michael Barrios","FCD","2015","1884","232","0.7284","0.702","6.1261","2.6406","15.1723","-1.5931","0.1173"
"Chris Pontius","LAG","2019","806","151","0.8212","0.7809","6.0787","4.0257","12.0517","-1.1165","0.0635"
"Darren O'Dea","TOR","2013","1669","71","0.6479","0.5627","6.0511","8.5226","21.2154","2.9835","0.0471"
"Diego Chara","POR","2014","2973","166","0.7831","0.7467","6.0499","3.6445","18.6859","5.4189","0.0488"
"Eric Miller","MTL","2014","1793","154","0.7208","0.6815","6.0477","3.9271","17.4687","-0.9648","0.0789"
"Sheanon Williams","PHI","2015","1371","212","0.5943","0.5658","6.0423","2.8501","22.3308","4.1595","0.0913"
"Mauro Díaz","FCD","2016","2296","459","0.6057","0.5925","6.0243","1.3125","23.3482","5.4208","0.1718"
"Carlos Alvarez","COL","2014","612","77","0.7922","0.714","6.0193","7.8173","19.289","2.9556","0.0775"
"Vincent Nogueira","PHI","2016","724","80","0.8625","0.7876","5.9932","7.4915","18.4385","2.7241","0.0876"
"Kelvin Leerdam","SEA","2020","202","58","0.7586","0.6553","5.9904","10.3283","19.753","0.9378","0.1964"
"Saad Abdul-Salaam","SEA","2019","1217","132","0.7273","0.6819","5.988","4.5363","17.6529","-0.4705","0.0606"
"Harry Shipp","SEA","2019","1539","227","0.8018","0.7755","5.9589","2.625","16.1709","0.8856","0.0693"
"Ben Sweat","NYC","2017","2345","276","0.7862","0.7646","5.9589","2.159","17.0882","-1.7063","0.0911"
"Lloyd Sam","DCU","2017","2139","457","0.6521","0.639","5.9581","1.3037","21.2663","0.5438","0.1383"
"Thomas Piermayr","COL","2014","1215","93","0.7527","0.6886","5.9574","6.4058","22.8424","-1.0313","0.0866"
"Jalil Anibaba","NER","2018","2949","47","0.8298","0.7033","5.9427","12.6441","14.7077","-1.2381","0.0167"
"Tyson Wahl","CLB","2013","2318","182","0.7363","0.7037","5.924","3.2549","18.7338","3.2845","0.0685"
