"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Justen Glad","RSL","2020","63","24","0.6667","0.7682","-2.4366","-10.1526","20.9464","3.1433","0.0752"
"Zachary Brault-Guillard","MTL","2020","193","55","0.8","0.8444","-2.4394","-4.4353","17.1784","-0.5269","0.0698"
"Tim Melia","CHV","2014","87","26","0.4615","0.5555","-2.4433","-9.3972","45.473","40.0819","0.0459"
"Marcel de Jong","VAN","2018","1524","655","0.7084","0.7121","-2.454","-0.3747","23.436","12.8257","0.105"
"Tyrone Mears","ATL","2017","1629","594","0.7694","0.7735","-2.457","-0.4136","19.8496","2.7569","0.0713"
"Lee Nguyen","LAFC","2018","2008","852","0.892","0.8949","-2.462","-0.289","17.9747","2.2297","0.0795"
"Jordan Morris","SEA","2020","153","22","0.6818","0.7938","-2.4626","-11.1937","15.154","2.117","0.024"
"Cristhian Paredes","POR","2018","1515","454","0.8216","0.827","-2.4643","-0.5428","18.9919","6.0322","0.0748"
"Adam Najem","PHI","2017","179","57","0.807","0.8503","-2.4659","-4.3262","21.1678","4.6282","0.0321"
"John Bostock","TOR","2013","424","108","0.8056","0.8284","-2.4684","-2.2855","19.1359","-0.8391","0.0523"
"Brian Brown","PHI","2014","272","33","0.7576","0.8324","-2.4691","-7.4821","11.2544","2.9935","0.0147"
"Justin Portillo","RSL","2020","79","36","0.7778","0.8466","-2.4768","-6.8801","21.2805","4.1751","0.0996"
"Dax McCarty","NYRB","2016","2439","1446","0.8202","0.8219","-2.4806","-0.1715","18.7525","7.3519","0.1375"
"Alex Roldan","SEA","2019","502","108","0.8148","0.8378","-2.4851","-2.301","18.3268","1.9667","0.039"
"Ulises Segura","DCU","2020","97","17","0.7059","0.8528","-2.4978","-14.693","14.8837","1.7656","0.057"
"Jordan Hamilton","TOR","2017","184","24","0.75","0.8543","-2.5039","-10.4329","14.847","-1.9358","0.0093"
"David Guzmán","CLB","2019","1255","591","0.8443","0.8486","-2.5049","-0.4238","23.5645","6.3151","0.1024"
"Danny Garcia","FCD","2014","300","76","0.8421","0.8751","-2.5095","-3.302","15.3176","-0.0409","0.0688"
"Romario Williams","ATL","2018","316","42","0.7857","0.8456","-2.5161","-5.9906","15.1277","0.1177","0.0106"
"Lucas Melano","POR","2019","169","16","0.6875","0.845","-2.5206","-15.7539","14.5239","-6.4113","0.0097"
"Brian Rowe","ORL","2019","3189","927","0.6246","0.6273","-2.5216","-0.272","47.1655","40.3422","0.1491"
"Ben Spencer","TOR","2018","87","22","0.7273","0.842","-2.5232","-11.469","16.4248","0.6064","0.0325"
"Aaron Kovar","SEA","2015","223","52","0.7308","0.7794","-2.5296","-4.8647","18.9571","5.3409","0.0239"
"Jared Watts","COL","2015","1140","475","0.7347","0.7401","-2.534","-0.5335","28.4917","14.9747","0.1149"
"Yair Arboleda","HOU","2016","66","12","0.6667","0.8779","-2.535","-21.1246","13.9433","-4.6575","0.0379"
"Cristian Penilla","NER","2020","181","25","0.68","0.7814","-2.5362","-10.1447","14.5676","3.7904","0.0515"
"Pity Martínez","ATL","2020","153","52","0.75","0.7988","-2.5375","-4.8797","23.6502","6.3316","0.0572"
"Chris Duvall","NYRB","2015","1382","561","0.7344","0.739","-2.5579","-0.4559","21.3729","10.023","0.1039"
"Jordi Quintillà","SKC","2015","312","102","0.8431","0.8682","-2.5596","-2.5094","22.7858","5.4445","0.0392"
"Rodrigo Ramos","CHI","2016","1608","643","0.7201","0.724","-2.5608","-0.3983","20.5638","9.652","0.0955"
"Dion Pereira","ATL","2019","768","125","0.824","0.8445","-2.5657","-2.0525","17.9837","-0.0626","0.0223"
"Adolfo Machado","HOU","2017","3231","1014","0.7436","0.7461","-2.5664","-0.2531","25.9188","14.1284","0.1081"
"Rauwshan McKenzie","POR","2014","539","168","0.8214","0.8368","-2.5742","-1.5323","22.8706","10.5821","0.0771"
"Kalif Alhassan","POR","2013","1447","452","0.8385","0.8442","-2.5802","-0.5708","17.7432","2.8969","0.042"
"Hassan Ndam","NYRB","2018","100","36","0.6389","0.7108","-2.5891","-7.1919","23.7028","12.3912","0.1009"
"Everton Luiz","RSL","2020","98","39","0.7692","0.8359","-2.6018","-6.6714","17.1503","5.2782","0.1101"
"Josh Gardner","SKC","2013","283","88","0.7727","0.8024","-2.609","-2.9648","20.8551","8.5244","0.0313"
"Tate Schmitt","RSL","2019","117","21","0.6667","0.7915","-2.6206","-12.4791","13.2464","-0.8707","0.0141"
"Aurélien Collin","NYRB","2017","607","246","0.7033","0.7139","-2.6224","-1.066","24.6","13.1413","0.0803"
"Kevin Partida","SJE","2018","308","101","0.7525","0.7784","-2.6228","-2.5969","17.4822","5.5371","0.0839"
"Michaell Chirinos","VAN","2019","441","84","0.8214","0.8527","-2.6303","-3.1314","17.7433","0.1095","0.0361"
"Collen Warner","TOR","2015","1899","753","0.8486","0.8521","-2.638","-0.3503","20.3353","6.2819","0.0792"
"Tony Cascio","COL","2013","601","110","0.7091","0.7331","-2.6421","-2.4019","19.5326","6.8571","0.0296"
"Dan Kennedy","LAG","2016","131","60","0.55","0.5941","-2.6432","-4.4053","44.5502","36.6965","0.0705"
"Mauricio Pereyra","ORL","2019","430","160","0.8188","0.8353","-2.6476","-1.6547","20.85","7.6216","0.075"
"Joe Cannon","VAN","2013","975","268","0.5821","0.592","-2.65","-0.9888","47.1568","40.9301","0.1881"
"Diego Campos","CHI","2019","485","174","0.7471","0.7624","-2.66","-1.5287","20.5937","6.0692","0.0488"
"Patrick Nyarko","DCU","2017","1092","187","0.738","0.7522","-2.6627","-1.4239","18.0782","6.6983","0.0528"
"Fatai Alashe","SJE","2018","426","171","0.8012","0.8167","-2.6634","-1.5576","21.0022","8.3008","0.043"
"Wyatt Omsberg","MIN","2018","436","196","0.7653","0.779","-2.6781","-1.3664","24.5266","10.1282","0.0841"
"Niko Hansen","CLB","2017","475","67","0.7761","0.8161","-2.6818","-4.0027","15.7057","1.634","0.0152"
"Joseph Mora","DCU","2020","145","34","0.7059","0.7848","-2.6844","-7.8953","21.1622","7.0285","0.0465"
"Javier Calle","NYC","2015","586","271","0.738","0.7479","-2.6884","-0.992","22.8533","10.5346","0.0543"
"Leandro Barrera","SJE","2015","172","31","0.6452","0.732","-2.6909","-8.6803","20.1344","5.1935","0.024"
"Frankie Amaya","CIN","2020","181","67","0.791","0.8313","-2.6962","-4.0242","17.6132","3.8001","0.0826"
"Tosaint Ricketts","VAN","2020","107","16","0.625","0.7936","-2.698","-16.8626","10.4357","-1.9478","0.0308"
"Micheal Azira","COL","2018","308","105","0.819","0.8447","-2.6986","-2.5701","22.7678","6.3798","0.0665"
"Brandon Vincent","CHI","2017","2524","1024","0.7656","0.7683","-2.699","-0.2636","21.1541","6.3277","0.0944"
"Mark-Anthony Kaye","LAFC","2019","2729","1442","0.8599","0.8618","-2.6995","-0.1872","18.8161","5.6075","0.1153"
"Carlos Rivas","ORL","2016","905","110","0.8","0.8246","-2.707","-2.4609","18.2785","4.4348","0.0179"
"Steve Neumann","NER","2014","667","190","0.7947","0.809","-2.7087","-1.4256","20.5848","5.1883","0.0241"
"Steven Lenhart","SJE","2013","1425","247","0.7247","0.7357","-2.7147","-1.0991","14.6633","2.5631","0.0404"
"Tosaint Ricketts","VAN","2019","518","54","0.7963","0.8466","-2.7153","-5.0284","14.3509","-5.4646","0.0217"
"Favio Álvarez","LAG","2019","1330","439","0.8474","0.8536","-2.7228","-0.6202","16.9818","2.4703","0.0666"
"Niko Hämäläinen","LAFC","2019","113","52","0.7885","0.8409","-2.7262","-5.2427","15.7157","2.8728","0.0437"
"Todd Dunivant","LAG","2015","77","31","0.5806","0.6686","-2.7275","-8.7983","22.4857","17.1461","0.0251"
"Mikey Ambrose","ATL","2019","289","124","0.7419","0.764","-2.7324","-2.2036","17.7955","5.2622","0.0829"
"Steven Gerrard","LAG","2016","1592","712","0.8301","0.8339","-2.7383","-0.3846","23.908","6.7081","0.0813"
"Luis Bolaños","CHV","2014","65","29","0.8276","0.9221","-2.7421","-9.4555","18.5756","0.5234","0.0215"
"Clint Dempsey","SEA","2014","2294","650","0.8646","0.8688","-2.7436","-0.4221","15.778","1.7124","0.0594"
"Chris Schuler","RSL","2015","493","151","0.7086","0.7268","-2.7449","-1.8178","27.0885","15.1457","0.1016"
"Chris Rolfe","CHI","2014","82","23","0.6957","0.8151","-2.7481","-11.9483","16.7663","4.835","0.0546"
"Daniel Royer","NYRB","2020","178","42","0.7381","0.8036","-2.7518","-6.552","10.5041","-0.9994","0.0648"
"Dom Dwyer","SKC","2013","750","57","0.7193","0.7676","-2.7521","-4.8283","15.3443","2.8447","0.0136"
"Jefferson Mena","NYC","2015","638","292","0.8151","0.8245","-2.7532","-0.9429","22.1362","10.235","0.1128"
"Zachary Herivaux","NER","2018","180","38","0.7105","0.7835","-2.7712","-7.2927","20.3722","8.2104","0.0307"
"Joe Willis","HOU","2018","2595","832","0.6154","0.6187","-2.7717","-0.3331","46.3586","39.0838","0.1914"
"Chris Klute","POR","2016","763","284","0.7535","0.7633","-2.7901","-0.9824","20.3521","7.4386","0.1115"
"Sal Zizzo","POR","2013","315","99","0.7879","0.8162","-2.8","-2.8283","21.1007","6.3633","0.0315"
"Marco Farfan","POR","2018","578","181","0.7348","0.7503","-2.8","-1.5469","16.7958","7.482","0.0593"
"John Berner","COL","2014","486","152","0.5921","0.6105","-2.8002","-1.8422","47.0233","40.6086","0.1787"
"Bradford Jamieson","LAG","2018","291","65","0.8","0.8431","-2.8015","-4.31","18.8278","0.6245","0.0317"
"Thomas Roberts","FCD","2019","264","51","0.7451","0.8001","-2.8046","-5.4992","21.7146","5.883","0.0264"
"Wil Trapp","CLB","2013","1505","725","0.8455","0.8494","-2.8216","-0.3892","22.5481","6.2606","0.1182"
"Róger Torres","PHI","2013","96","41","0.7561","0.8249","-2.8219","-6.8827","24.0237","11.2195","0.0236"
"Omar Holness","RSL","2017","290","69","0.7826","0.8235","-2.8223","-4.0903","16.7278","-0.6633","0.0272"
"Aaron Kovar","SEA","2014","42","13","0.4615","0.6787","-2.8232","-21.717","23.8471","15.7638","0.0128"
"Calum Mallace","MTL","2013","50","8","0.5","0.8534","-2.827","-35.3376","22.4801","8.5675","0.0158"
"Micheal Azira","SEA","2015","782","420","0.8381","0.8448","-2.8327","-0.6745","19.7877","5.8102","0.0925"
"Dilly Duka","CHI","2014","360","62","0.7097","0.7554","-2.8343","-4.5714","18.7983","9.7843","0.042"
"Aarón Guillén","FCD","2017","404","178","0.764","0.78","-2.8422","-1.5967","19.4038","6.3825","0.0783"
"Saër Sène","NYRB","2014","118","29","0.7586","0.8569","-2.8499","-9.8272","18.5617","0.8922","0.015"
"Josué Colmán","ORL","2019","204","50","0.8","0.857","-2.8524","-5.7047","21.9291","5.1543","0.0177"
"Pablo Aránguiz","FCD","2018","328","86","0.7558","0.7891","-2.8648","-3.3312","20.2707","5.8851","0.03"
"Chris Mavinga","TOR","2020","199","78","0.7308","0.7675","-2.8682","-3.6772","23.1218","11.1683","0.1183"
"Ariel Lassiter","LAG","2018","118","19","0.7368","0.8885","-2.8808","-15.162","13.0333","-1.8218","0.0119"
"Giles Barnes","VAN","2016","751","107","0.7383","0.7653","-2.8895","-2.7005","17.8592","4.1561","0.0378"
"Dylan Remick","SEA","2014","756","336","0.7887","0.7973","-2.8918","-0.8607","19.3168","8.6134","0.0691"
"Jordy Delem","SEA","2019","1584","673","0.8247","0.829","-2.8942","-0.4301","19.0848","6.7088","0.077"
"Lamar Neagle","SEA","2014","2364","523","0.7457","0.7512","-2.902","-0.5549","16.6025","6.3934","0.0483"
"David Choinière","MTL","2016","77","15","0.7333","0.927","-2.9054","-19.3694","14.3909","-4.1937","0.045"
"Connor Lade","NYRB","2017","1511","526","0.7452","0.7508","-2.9269","-0.5564","18.6556","8.4975","0.0713"
"Cameron Lindley","ORL","2018","221","129","0.8062","0.8289","-2.9277","-2.2695","24.7023","9.9479","0.1105"
"Daniel Royer","NYRB","2016","307","52","0.6731","0.7295","-2.9325","-5.6395","17.058","7.2892","0.0359"
"Mark-Anthony Kaye","LAFC","2020","136","61","0.7541","0.8022","-2.9326","-4.8076","18.3072","8.0745","0.0806"
"Víctor Vázquez","TOR","2018","1522","575","0.8296","0.8347","-2.9385","-0.511","21.5633","5.6948","0.0609"
"Sebastián Saucedo","RSL","2019","1304","305","0.8","0.8097","-2.9445","-0.9654","22.7049","5.4348","0.0382"
"Ben Spencer","TOR","2017","189","32","0.75","0.842","-2.9451","-9.2035","16.5019","-1.7645","0.0251"
"Anthony Jackson-Hamel","MTL","2016","207","28","0.7143","0.8196","-2.9492","-10.5329","14.3599","-0.7845","0.0137"
"Simon Dawkins","SJE","2017","692","179","0.8547","0.8712","-2.9507","-1.6484","16.8331","1.3254","0.0359"
"Abu Danladi","MIN","2019","843","90","0.8111","0.844","-2.9575","-3.2862","15.9374","1.7365","0.0157"
"Sanna Nyassi","MTL","2014","245","41","0.7317","0.8039","-2.9607","-7.2211","15.2043","0.5329","0.0421"
"Josef Martínez","ATL","2017","1615","173","0.8382","0.8553","-2.9616","-1.7119","16.9063","-0.4946","0.0225"
"Ryan Finley","CLB","2013","513","38","0.8158","0.8938","-2.9628","-7.7969","11.1791","-2.9264","0.0094"
"Carlo Cudicini","LAG","2013","2034","592","0.6436","0.6486","-2.9675","-0.5013","44.3396","37.6186","0.1959"
"Jon Kempin","CLB","2019","297","93","0.6237","0.6556","-2.9694","-3.1929","42.7256","35.1344","0.1222"
"Lloyd Sam","NYRB","2013","911","184","0.7935","0.8096","-2.9712","-1.6148","16.7571","3.5412","0.0251"
"Romario Ibarra","MIN","2019","416","36","0.7778","0.8603","-2.9723","-8.2564","13.518","0.5654","0.0181"
"Kip Colvey","COL","2018","216","77","0.7532","0.7919","-2.9749","-3.8635","20.0792","3.8368","0.0642"
"Nathan Sturgis","CHV","2014","977","356","0.8202","0.8286","-2.9756","-0.8358","18.7562","4.9531","0.0665"
"Reagan Dunk","RSL","2017","186","62","0.6613","0.7093","-2.9794","-4.8054","18.0751","9.8659","0.0672"
"Pablo Sisniega","LAFC","2019","581","165","0.7394","0.7575","-2.9807","-1.8065","32.9364","25.0582","0.0879"
"Kellyn Acosta","COL","2019","2865","755","0.845","0.849","-2.9855","-0.3954","18.6959","4.7977","0.0802"
"Bernardo Añor","CLB","2014","1801","575","0.8226","0.8278","-2.9913","-0.5202","17.2023","3.1806","0.0587"
"Eric Ayuk","PHI","2016","97","9","0.2222","0.5546","-2.9913","-33.2369","12.6609","5.0856","0.0451"
"Romario Williams","ATL","2019","45","8","0.375","0.7492","-2.9933","-37.4162","16.4318","10.2781","0.0142"
"Ethen Sampson","VAN","2015","89","27","0.5926","0.7036","-2.9963","-11.0974","18.0392","10.8356","0.1062"
"Issey Nakajima-Farran","TOR","2014","259","54","0.7222","0.7777","-2.9974","-5.5508","18.4216","3.2669","0.0358"
"Nicolás Figal","MIA","2020","206","69","0.7101","0.7536","-2.9985","-4.3456","25.3752","14.1983","0.1213"
"Darren Mattocks","POR","2017","1197","99","0.7172","0.7475","-2.9987","-3.0289","17.6701","3.3048","0.0159"
"Fafa Picault","FCD","2020","131","18","0.6111","0.7778","-2.9999","-16.6661","14.0447","3.7758","0.0277"
"Erick","FCD","2013","693","209","0.8182","0.8326","-3.0039","-1.4373","19.4639","4.8377","0.0754"
"Clément Diop","MTL","2019","197","58","0.5862","0.6382","-3.0144","-5.1973","41.7338","35.4577","0.1555"
"Yuya Kubo","CIN","2020","181","36","0.75","0.8341","-3.0276","-8.41","23.2137","5.3251","0.0666"
"Ken Krolicki","MTL","2018","1705","414","0.8599","0.8672","-3.0288","-0.7316","16.5723","1.6617","0.0507"
"Patrick McLain","CHI","2018","428","124","0.6371","0.6615","-3.0289","-2.4426","39.7176","30.7059","0.115"
"Niko Hansen","HOU","2019","65","10","0.5","0.8041","-3.041","-30.4096","11.8851","-1.288","0.0078"
"Erik Hurtado","SKC","2019","899","74","0.8108","0.8519","-3.0429","-4.112","17.242","-2.1042","0.0233"
"Donovan Pines","DCU","2019","868","315","0.8063","0.816","-3.0498","-0.9682","21.3918","6.8788","0.0891"
"Luis Argudo","CLB","2019","1191","266","0.8496","0.8611","-3.0525","-1.1476","17.1675","1.7786","0.0421"
"Yordy Reyna","VAN","2019","2183","385","0.8364","0.8443","-3.0601","-0.7948","17.3824","2.0643","0.0467"
"Tommy Thompson","SJE","2015","556","116","0.8362","0.8626","-3.0616","-2.6393","17.644","1.96","0.0235"
"Brek Shea","ORL","2016","2188","650","0.7677","0.7724","-3.0703","-0.4724","19.9256","7.8041","0.0671"
"Bill Hamid","DCU","2018","1373","383","0.6449","0.6529","-3.0786","-0.8038","42.7495","36.2514","0.1553"
"Stéfano Pinho","ORL","2018","731","79","0.7342","0.7733","-3.0889","-3.91","13.1444","-0.9258","0.0114"
"Julian Büscher","DCU","2017","212","62","0.8065","0.8563","-3.0893","-4.9828","16.449","1.6397","0.0279"
"Alexander López","HOU","2014","310","111","0.8559","0.8837","-3.0917","-2.7853","17.9039","2.4513","0.0298"
"Marcos Sánchez","DCU","2013","547","143","0.8252","0.8468","-3.0938","-2.1635","15.5088","1.2948","0.0452"
"Ben Newnam","COL","2015","96","28","0.5714","0.682","-3.0951","-11.0539","20.3338","15.7714","0.1097"
"Ben Zemanski","POR","2017","485","225","0.8356","0.8493","-3.0952","-1.3757","21.2611","3.5267","0.0855"
"Tsubasa Endoh","TOR","2019","929","151","0.8212","0.8417","-3.1026","-2.0547","17.3202","1.2414","0.0306"
"Marcus Epps","NYRB","2019","125","25","0.64","0.7641","-3.1031","-12.4125","12.7278","4.5816","0.0284"
"Diego Rodríguez","VAN","2015","282","96","0.7188","0.7511","-3.1047","-3.2341","25.1259","12.5901","0.0672"
"Sean Davis","NYRB","2020","195","79","0.6835","0.723","-3.1141","-3.9419","16.77","9.3383","0.1224"
"Diego Fagundez","NER","2013","2593","271","0.7786","0.7902","-3.1323","-1.1558","16.7991","5.085","0.0337"
"Razvan Cocis","CHI","2014","771","230","0.7957","0.8093","-3.1356","-1.3633","17.5901","5.3335","0.0727"
"Quincy Amarikwa","CHI","2014","2715","293","0.7918","0.8025","-3.1368","-1.0706","14.2983","3.1733","0.0406"
"Jay Chapman","TOR","2017","444","140","0.8071","0.8296","-3.1386","-2.2419","18.4379","4.1474","0.0304"
"A.J. Soares","NER","2014","3027","1024","0.7744","0.7775","-3.1432","-0.307","29.942","14.4078","0.1047"
"Kevin Ellis","DCU","2018","59","16","0.5625","0.759","-3.1441","-19.6506","20.9729","7.4822","0.0372"
"Tyrone Mears","MIN","2018","975","399","0.7845","0.7923","-3.1467","-0.7886","20.7041","5.7001","0.0953"
"Alec Kann","SKC","2016","683","180","0.5778","0.5953","-3.153","-1.7516","46.2367","40.4666","0.1576"
"Marcelo Sarvas","LAG","2014","2372","1250","0.8696","0.8721","-3.1561","-0.2525","19.9084","4.7547","0.1046"
"Eric Remedi","ATL","2020","199","119","0.8655","0.8921","-3.1635","-2.6584","21.473","1.7298","0.1162"
"Jack McInerney","POR","2016","1024","129","0.8062","0.8307","-3.1642","-2.4529","17.7665","1.4977","0.0193"
"Mechack Jerome","SKC","2014","104","32","0.6875","0.7866","-3.1696","-9.905","24.9886","11.1191","0.041"
"Maximiliano Moralez","NYC","2020","186","70","0.8","0.8453","-3.1722","-4.5318","20.297","2.162","0.0915"
"Servando Carrasco","HOU","2014","879","430","0.8372","0.8446","-3.1783","-0.7391","23.0141","6.7909","0.0786"
"Masato Kudo","VAN","2016","943","90","0.8","0.8354","-3.1826","-3.5362","13.6538","-0.1061","0.0151"
"Benny Feilhaber","SKC","2013","1857","731","0.8386","0.8429","-3.1863","-0.4359","19.7339","5.2466","0.0698"
"Shaun Francis","SJE","2015","1789","633","0.7425","0.7475","-3.1953","-0.5048","22.8087","9.3323","0.0892"
"Jack McInerney","CLB","2015","186","17","0.6471","0.8358","-3.208","-18.8704","18.0761","-2.8682","0.0085"
"Chris Seitz","DCU","2019","98","20","0.4","0.5609","-3.2181","-16.0904","49.1044","40.7617","0.1317"
"Matthew Dunn","NYC","2015","60","20","0.5","0.661","-3.2202","-16.101","25.6114","17.3592","0.0643"
"Michael Barrios","FCD","2016","2577","317","0.8107","0.8209","-3.2369","-1.0211","16.2633","1.1667","0.0329"
"Tosaint Ricketts","TOR","2018","697","73","0.7534","0.7981","-3.2629","-4.4697","14.0072","-2.0149","0.0133"
"Matheus Silva","SJE","2016","159","68","0.7794","0.8274","-3.263","-4.7985","20.4098","4.2076","0.0482"
"Mohamed El-Munir","LAFC","2019","681","285","0.814","0.8255","-3.2656","-1.1458","17.4497","6.0288","0.0534"
"Haris Medunjanin","CIN","2020","198","125","0.824","0.8501","-3.2676","-2.6141","21.0704","5.3645","0.1379"
"Bilal Duckett","NER","2013","97","19","0.4211","0.5934","-3.2747","-17.2351","27.2773","21.9832","0.1211"
"Ethan Finlay","MIN","2020","196","27","0.5926","0.7139","-3.2755","-12.1315","19.9592","6.9596","0.0581"
"Carter Manley","MIN","2019","103","40","0.65","0.7319","-3.2756","-8.189","19.7013","10.5972","0.1219"
"Pedro Santos","CLB","2020","183","39","0.641","0.7251","-3.2787","-8.4069","23.2344","11.2405","0.0583"
